cm-1,A
4000.0,0.003192289836271154
3999.0,0.00319575616236948
3998.0,0.0031993112253934503
3997.0,0.003203115480685975
3996.0,0.00320872273090397
3995.0,0.003217364390097876
3994.0,0.003228636564824517
3993.0,0.003240322369956748
3992.0,0.0032494396410705697
3991.0,0.003253742061800423
3990.0,0.0032526394952040617
3989.0,0.0032465215112113897
3988.0,0.003235282420532979
3987.0,0.0032189322857777303
3986.0,0.0032002902246610412
3985.0,0.0031863822058499514
3984.0,0.0031843877920987584
3983.0,0.003195545213484868
3982.0,0.003212506538003446
3981.0,0.0032232429897649587
3980.0,0.0032198365334940564
3979.0,0.0032038112797039865
3978.0,0.0031853474023558377
3977.0,0.0031763397491127703
3976.0,0.003182769636506138
3975.0,0.0032009178728997657
3974.0,0.0032201234704192522
3973.0,0.0032320855946778443
3972.0,0.0032363360514442337
3971.0,0.003237808664818178
3970.0,0.003240016642616937
3969.0,0.0032420380470210494
3968.0,0.003242436196283371
3967.0,0.00324289787388069
3966.0,0.0032466744964925343
3965.0,0.0032532494609288764
3964.0,0.00325656733705329
3963.0,0.003250813477143979
3962.0,0.003236654747351653
3961.0,0.003221301563269127
3960.0,0.003213007672200379
3959.0,0.0032143025645830457
3958.0,0.0032214625805478854
3957.0,0.0032277606082915
3956.0,0.003226516371131475
3955.0,0.003215280152750905
3954.0,0.0031975418375117665
3953.0,0.0031807730188590806
3952.0,0.0031723290688474865
3951.0,0.0031756645221976496
3950.0,0.003190995631468024
3949.0,0.0032141432495902
3948.0,0.003234740046227395
3947.0,0.0032392131392117458
3946.0,0.003219269489728451
3945.0,0.003182054481406578
3944.0,0.0031492086198421417
3943.0,0.0031436190034619515
3942.0,0.0031697117837819148
3941.0,0.0032083317569294428
3940.0,0.003235958657279374
3939.0,0.0032427813973808107
3938.0,0.003235845104731785
3937.0,0.003229337561274119
3936.0,0.003233344109235335
3935.0,0.0032488951308118595
3934.0,0.0032683257612397473
3933.0,0.0032810207261066253
3932.0,0.0032781789065876917
3931.0,0.003261263906940365
3930.0,0.0032426355133568464
3929.0,0.0032323569387658424
3928.0,0.0032311137054392963
3927.0,0.003231986704539524
3926.0,0.003228337675878071
3925.0,0.0032186571235568034
3924.0,0.003210032091769866
3923.0,0.0032140621517556776
3922.0,0.003232852801624133
3921.0,0.0032590718198336303
3920.0,0.003284431060600319
3919.0,0.0033023586861908602
3918.0,0.003307115393450742
3917.0,0.0032953544703579465
3916.0,0.0032737427886929517
3915.0,0.003255352425623112
3914.0,0.003246127706824241
3913.0,0.0032423866775010985
