cm-1,Intensity
-123.878,1854.55
-120.866,1854.0
-117.855,1856.05
-114.845,1854.75
-111.836,1854.4
-108.828,1854.6
-105.821,1854.55
-102.815,1853.95
-99.8104,1853.9
-96.8065,1856.15
-93.8036,1854.2
-90.8016,1855.15
-87.8007,1856.3
-84.8008,1857.35
-81.8019,1854.8
-78.8039,1854.3
-75.807,1855.55
-72.8111,1855.05
-69.8161,1856.5
-66.8222,1855.7
-63.8293,1854.95
-60.8373,1855.85
-57.8464,1855.9
-54.8564,1854.05
-51.8675,1855.9
-48.8795,1854.4
-45.8926,1856.5
-42.9066,1855.25
-39.9216,1857.05
-36.9377,1856.65
-33.9547,1858.2
-30.9727,1857.05
-27.9917,1857.5
-25.0117,1859.9
-22.0326,1860.35
-19.0546,1862.45
-16.0776,1875.6
-13.1015,1928.15
-10.1265,2126.8
-7.1524,2498.55
-4.17932,2946.9
-1.20723,3160.2
1.76388,2966.5
4.734,2386.4
7.70313,1948.15
10.6713,1868.1
13.6384,1857.0
16.6046,1857.9
19.5698,1858.85
22.534,1858.15
25.4972,1857.1
28.4595,1856.75
31.4207,1856.4
34.381,1857.7
37.3403,1858.3
40.2986,1860.25
43.256,1862.05
46.2123,1873.05
49.1677,1901.7
52.1221,1973.7
55.0755,2137.95
58.0279,2370.1
60.9794,2588.85
63.9299,2791.55
66.8794,2920.1
69.8279,3017.5
72.7754,3065.35
75.722,3070.1
78.6676,3046.4
81.6122,3049.0
84.5559,3036.15
87.4985,3045.5
90.4402,3076.25
93.381,3124.85
96.3207,3113.4
99.2595,3105.65
102.197,3110.6
105.134,3123.45
108.07,3133.75
111.005,3156.85
113.939,3159.9
116.872,3167.15
119.804,3184.0
122.735,3180.35
125.665,3152.85
128.594,3166.55
131.522,3163.65
134.449,3183.25
137.375,3177.4
140.301,3192.75
143.225,3157.8
146.148,3181.2
149.07,3194.35
151.992,3192.4
154.912,3186.05
157.832,3195.6
160.75,3201.8
163.668,3191.3
166.584,3187.3
169.5,3178.05
172.414,3186.45
175.328,3225.4
178.241,3235.7
181.153,3225.0
184.063,3256.3
186.973,3282.75
189.882,3267.85
192.79,3260.6
195.697,3277.1
198.603,3269.25
201.508,3257.0
204.412,3252.25
207.315,3264.1
210.217,3291.7
213.119,3288.3
216.019,3289.6
218.918,3260.45
221.816,3264.5
224.714,3267.45
227.61,3263.0
230.506,3280.6
233.4,3285.3
236.294,3295.95
239.187,3306.85
242.078,3362.65
244.969,3306.9
247.859,3304.1
250.748,3330.6
253.636,3299.8
256.523,3321.5
259.409,3349.35
262.294,3398.45
265.178,3377.25
268.061,3398.6
270.943,3427.7
273.824,3421.4
276.705,3427.55
279.584,3405.5
282.463,3416.05
285.34,3430.25
288.217,3422.8
291.092,3432.85
293.967,3465.75
296.841,3436.95
299.713,3473.15
302.585,3506.65
305.456,3519.9
308.326,3516.4
311.195,3500.85
314.063,3485.45
316.93,3495.85
319.797,3466.25
322.662,3519.4
325.526,3520.4
328.389,3511.9
331.252,3491.85
334.113,3510.3
336.974,3505.55
339.834,3540.35
342.692,3544.25
345.55,3569.95
348.407,3582.55
351.263,3591.1
354.118,3535.65
356.972,3570.95
359.825,3604.95
362.677,3638.1
365.529,3641.6
368.379,3636.1
371.228,3608.75
374.077,3626.3
376.924,3660.55
379.771,3678.9
382.616,3698.35
385.461,3659.45
388.305,3651.4
391.148,3671.85
393.99,3679.65
396.831,3678.95
399.671,3744.6
402.51,3736.65
405.348,3766.0
408.186,3756.8
411.022,3734.3
413.858,3786.6
416.692,3769.8
419.526,3779.45
422.359,3836.25
425.19,3813.2
428.021,3809.35
430.851,3847.3
433.68,3872.3
436.508,3882.3
439.335,3826.7
442.162,3858.75
444.987,3850.45
447.811,3841.4
450.635,3841.2
453.458,3847.05
456.279,3868.6
459.1,3912.4
461.92,3918.5
464.739,3928.75
467.557,3931.7
470.374,3968.45
473.19,3979.55
476.005,3952.75
478.82,3935.6
481.633,3924.25
484.445,3929.1
487.257,3943.3
490.068,3967.25
492.878,3979.4
495.686,3956.0
498.494,3967.1
501.301,4023.6
504.107,4074.7
506.913,4045.0
509.717,4036.3
512.52,4052.65
515.323,4072.95
518.124,4041.75
520.925,4064.0
523.725,4033.65
526.524,4003.15
529.322,4041.55
532.119,4083.45
534.915,4133.55
537.71,4136.35
540.504,4152.1
543.298,4170.4
546.09,4212.6
548.882,4251.0
551.673,4219.65
554.462,4226.35
557.251,4241.45
560.039,4232.2
562.826,4243.35
565.613,4249.1
568.398,4312.6
571.182,4246.9
573.966,4264.75
576.748,4226.3
579.53,4274.0
582.311,4228.7
585.091,4241.85
587.87,4309.75
590.648,4340.65
593.425,4350.85
596.201,4344.7
598.977,4277.45
601.751,4270.45
604.525,4316.2
607.298,4268.05
610.069,4267.85
612.84,4291.85
615.61,4310.45
618.38,4315.95
621.148,4301.55
623.915,4257.8
626.682,4281.8
629.447,4333.6
632.212,4363.2
634.976,4355.4
637.739,4453.0
640.501,4427.55
643.262,4408.55
646.022,4477.35
648.781,4485.8
651.54,4482.5
654.297,4500.5
657.054,4523.95
659.81,4536.55
662.565,4631.3
665.319,4620.65
668.072,4544.65
670.824,4527.8
673.575,4593.55
676.326,4582.75
679.075,4598.05
681.824,4629.0
684.572,4632.65
687.319,4661.2
690.065,4650.15
692.81,4612.15
695.554,4639.95
698.298,4605.1
701.04,4607.95
703.782,4639.25
706.522,4625.5
709.262,4630.35
712.001,4622.95
714.739,4640.05
717.477,4658.0
720.213,4634.85
722.948,4630.05
725.683,4641.2
728.417,4671.8
731.15,4667.2
733.882,4677.55
736.613,4710.1
739.343,4614.6
742.072,4639.15
744.801,4753.65
747.528,4814.8
750.255,4779.0
752.981,4721.5
755.706,4772.35
758.43,4705.7
761.153,4737.4
763.875,4770.05
766.597,4812.9
769.317,4819.75
772.037,4875.85
774.756,4935.5
777.474,4871.05
780.191,4813.6
782.907,4839.5
785.623,4870.2
788.337,4862.6
791.051,4819.0
793.764,4914.3
796.475,4899.15
799.186,4926.0
801.897,4932.65
804.606,4929.35
807.314,4987.35
810.022,4996.45
812.729,4992.65
815.434,4970.85
818.139,4994.2
820.844,5014.85
823.547,5016.85
826.249,4977.95
828.951,5038.4
831.651,5062.55
834.351,5007.95
837.05,5010.4
839.748,5010.75
842.445,5012.4
845.142,5014.4
847.837,4978.0
850.532,4944.4
853.225,5004.85
855.918,4975.2
858.61,5025.5
861.302,5060.9
863.992,5085.5
866.681,5070.15
869.37,5077.35
872.058,5091.3
874.745,5061.75
877.431,5076.95
880.116,5101.15
882.8,5076.4
885.484,5141.9
888.166,5123.95
890.848,5112.6
893.529,5112.3
896.209,5112.75
898.888,5188.65
901.566,5168.85
904.244,5125.7
906.921,5207.2
909.596,5198.75
912.271,5270.5
914.945,5366.85
917.619,5350.1
920.291,5306.05
922.963,5295.0
925.633,5362.5
928.303,5411.85
930.972,5373.55
933.64,5261.8
936.308,5339.05
938.974,5352.2
941.64,5368.0
944.304,5412.6
946.968,5366.6
949.631,5366.7
952.294,5391.3
954.955,5512.7
957.615,5452.25
960.275,5385.1
962.934,5391.15
965.592,5445.05
968.249,5444.9
970.905,5423.75
973.561,5420.2
976.215,5483.9
978.869,5457.5
981.522,5406.9
984.174,5402.95
986.826,5433.75
989.476,5432.75
992.126,5482.4
994.774,5503.1
997.422,5519.35
1000.07,5516.95
1002.72,5537.35
1005.36,5488.85
1008.01,5502.95
1010.65,5456.25
1013.29,5501.2
1015.93,5551.25
