cm-1,Intensity
-123.878,1856.75
-120.866,1856.5
-117.855,1858.4
-114.845,1856.5
-111.836,1856.3
-108.828,1857.1
-105.821,1856.25
-102.815,1858.4
-99.8104,1857.0
-96.8065,1855.05
-93.8036,1856.95
-90.8016,1856.55
-87.8007,1856.7
-84.8008,1857.7
-81.8019,1856.55
-78.8039,1858.15
-75.807,1857.0
-72.8111,1856.0
-69.8161,1857.8
-66.8222,1856.95
-63.8293,1856.75
-60.8373,1857.15
-57.8464,1857.6
-54.8564,1858.2
-51.8675,1857.55
-48.8795,1856.85
-45.8926,1858.0
-42.9066,1857.85
-39.9216,1857.75
-36.9377,1858.5
-33.9547,1859.65
-30.9727,1859.1
-27.9917,1861.65
-25.0117,1860.95
-22.0326,1861.95
-19.0546,1864.3
-16.0776,1878.85
-13.1015,1934.75
-10.1265,2179.1
-7.1524,2618.75
-4.17932,2984.75
-1.20723,3084.4
1.76388,2926.75
4.734,2287.5
7.70313,1946.9
10.6713,1866.85
13.6384,1860.0
16.6046,1859.1
19.5698,1860.65
22.534,1860.15
25.4972,1861.65
28.4595,1860.9
31.4207,1862.95
34.381,1862.4
37.3403,1864.9
40.2986,1867.25
43.256,1877.05
46.2123,1904.1
49.1677,2000.95
52.1221,2252.95
55.0755,2745.75
58.0279,3404.4
60.9794,4090.45
63.9299,4453.1
66.8794,4612.95
69.8279,4616.5
72.7754,4573.65
75.722,4487.1
78.6676,4355.45
81.6122,4266.9
84.5559,4143.9
87.4985,4048.55
90.4402,3950.4
93.381,3904.05
96.3207,3794.05
99.2595,3650.1
102.197,3519.7
105.134,3453.9
108.07,3402.3
111.005,3304.1
113.939,3222.05
116.872,3132.9
119.804,3043.8
122.735,2971.15
125.665,2875.9
128.594,2815.55
131.522,2750.25
134.449,2727.5
137.375,2684.7
140.301,2651.55
143.225,2607.55
146.148,2587.85
149.07,2561.25
151.992,2538.75
154.912,2535.0
157.832,2505.1
160.75,2502.55
163.668,2483.55
166.584,2461.15
169.5,2453.65
172.414,2464.3
175.328,2462.55
178.241,2454.5
181.153,2463.25
184.063,2450.4
186.973,2451.5
189.882,2453.5
192.79,2452.4
195.697,2451.5
198.603,2442.9
201.508,2442.55
204.412,2437.5
207.315,2445.7
210.217,2463.2
213.119,2460.85
216.019,2452.95
218.918,2448.9
221.816,2444.45
224.714,2471.25
227.61,2458.75
230.506,2451.75
233.4,2488.8
236.294,2487.3
239.187,2471.1
242.078,2493.35
244.969,2519.65
247.859,2502.8
250.748,2537.4
253.636,2540.5
256.523,2534.7
259.409,2552.2
262.294,2545.25
265.178,2575.3
268.061,2562.45
270.943,2560.35
273.824,2563.85
276.705,2543.7
279.584,2542.45
282.463,2520.2
285.34,2508.75
288.217,2493.0
291.092,2481.25
293.967,2469.75
296.841,2460.05
299.713,2454.9
302.585,2460.25
305.456,2444.8
308.326,2455.5
311.195,2450.2
314.063,2445.0
316.93,2447.5
319.797,2449.35
322.662,2432.85
325.526,2445.15
328.389,2430.9
331.252,2415.2
334.113,2425.3
336.974,2439.95
339.834,2438.15
342.692,2458.4
345.55,2466.2
348.407,2476.75
351.263,2473.5
354.118,2464.25
356.972,2464.0
359.825,2460.15
362.677,2484.45
365.529,2480.9
368.379,2477.65
371.228,2494.65
374.077,2493.3
376.924,2484.95
379.771,2477.0
382.616,2475.65
385.461,2491.15
388.305,2489.3
391.148,2498.95
393.99,2500.5
396.831,2482.5
