cm-1,Intensity
-123.878,1856.9
-120.866,1857.15
-117.855,1856.25
-114.845,1857.1
-111.836,1857.05
-108.828,1856.55
-105.821,1856.7
-102.815,1855.25
-99.8104,1858.55
-96.8065,1856.8
-93.8036,1857.35
-90.8016,1856.75
-87.8007,1857.2
-84.8008,1858.8
-81.8019,1857.3
-78.8039,1858.5
-75.807,1856.9
-72.8111,1856.85
-69.8161,1856.2
-66.8222,1857.95
-63.8293,1857.85
-60.8373,1856.75
-57.8464,1856.2
-54.8564,1857.9
-51.8675,1857.7
-48.8795,1859.95
-45.8926,1858.05
-42.9066,1859.6
-39.9216,1858.55
-36.9377,1858.7
-33.9547,1860.0
-30.9727,1858.25
-27.9917,1862.85
-25.0117,1862.55
-22.0326,1865.05
-19.0546,1872.55
-16.0776,1900.75
-13.1015,2010.5
-10.1265,2382.6
-7.1524,2939.15
-4.17932,3821.1
-1.20723,3987.2
1.76388,3357.5
4.734,2519.0
7.70313,1999.35
10.6713,1873.15
13.6384,1863.5
16.6046,1861.85
19.5698,1863.55
22.534,1862.2
25.4972,1863.15
28.4595,1863.0
31.4207,1866.35
34.381,1866.5
37.3403,1869.7
40.2986,1875.65
43.256,1891.65
46.2123,1945.05
49.1677,2109.95
52.1221,2552.45
55.0755,3389.3
58.0279,4556.7
60.9794,5632.9
63.9299,6349.1
66.8794,6659.5
69.8279,6735.7
72.7754,6660.65
75.722,6536.9
78.6676,6246.35
81.6122,6032.0
84.5559,5763.3
87.4985,5528.15
90.4402,5414.65
93.381,5222.95
96.3207,5067.3
99.2595,4806.45
102.197,4593.1
105.134,4401.4
108.07,4260.2
111.005,4140.5
113.939,4028.65
116.872,3861.85
119.804,3708.05
122.735,3551.85
125.665,3418.7
128.594,3296.05
131.522,3194.75
134.449,3116.0
137.375,3075.3
140.301,2983.8
143.225,2913.8
146.148,2859.3
149.07,2821.1
151.992,2825.85
154.912,2790.5
157.832,2741.7
160.75,2719.75
163.668,2710.15
166.584,2686.5
169.5,2668.4
172.414,2660.15
175.328,2664.2
178.241,2646.0
181.153,2655.75
184.063,2624.95
186.973,2617.65
189.882,2625.5
192.79,2615.75
195.697,2601.55
198.603,2605.5
201.508,2623.25
204.412,2600.1
207.315,2609.65
210.217,2631.2
213.119,2636.7
216.019,2637.6
218.918,2622.8
221.816,2620.35
224.714,2626.2
227.61,2622.0
230.506,2647.65
233.4,2641.35
236.294,2632.8
239.187,2634.35
242.078,2625.85
244.969,2641.9
247.859,2652.1
250.748,2699.35
253.636,2714.05
256.523,2729.6
259.409,2733.55
262.294,2743.4
265.178,2780.0
268.061,2780.1
270.943,2790.75
273.824,2780.95
276.705,2765.85
279.584,2720.0
282.463,2692.0
285.34,2670.55
288.217,2650.1
291.092,2618.4
293.967,2595.15
296.841,2585.85
299.713,2580.6
302.585,2572.9
305.456,2545.3
308.326,2546.7
311.195,2532.9
314.063,2514.3
316.93,2509.05
319.797,2528.7
322.662,2529.65
325.526,2519.65
328.389,2539.2
331.252,2538.7
334.113,2523.5
336.974,2519.25
339.834,2509.1
342.692,2520.3
345.55,2524.45
348.407,2523.85
351.263,2541.35
354.118,2538.9
356.972,2550.45
359.825,2549.75
362.677,2560.85
365.529,2567.7
368.379,2552.1
371.228,2539.75
374.077,2555.55
376.924,2567.3
379.771,2546.1
382.616,2531.05
385.461,2547.95
388.305,2553.55
391.148,2557.55
393.99,2556.5
396.831,2563.25
399.671,2571.15
402.51,2587.3
405.348,2584.15
408.186,2619.55
411.022,2615.65
413.858,2603.1
416.692,2580.95
419.526,2557.25
422.359,2560.45
425.19,2559.1
428.021,2578.8
430.851,2608.8
433.68,2592.9
436.508,2594.15
439.335,2593.05
442.162,2594.45
444.987,2583.8
447.811,2582.8
450.635,2581.65
453.458,2609.9
456.279,2609.55
459.1,2596.05
461.92,2602.8
464.739,2591.1
467.557,2609.85
470.374,2619.45
473.19,2607.9
476.005,2599.7
478.82,2609.75
481.633,2619.9
484.445,2623.0
487.257,2629.1
490.068,2618.75
492.878,2626.7
495.686,2638.25
498.494,2632.0
501.301,2633.15
504.107,2625.55
506.913,2622.75
509.717,2640.7
512.52,2657.35
515.323,2672.45
518.124,2670.8
520.925,2658.05
523.725,2651.75
526.524,2658.95
529.322,2650.45
532.119,2639.1
534.915,2674.9
537.71,2689.25
540.504,2680.1
543.298,2668.45
546.09,2673.3
548.882,2692.7
551.673,2699.35
554.462,2692.45
557.251,2698.45
560.039,2692.6
562.826,2714.35
565.613,2700.3
568.398,2718.55
571.182,2702.9
573.966,2705.9
576.748,2715.4
579.53,2691.05
582.311,2693.3
585.091,2690.9
587.87,2698.35
590.648,2680.65
593.425,2692.35
596.201,2688.05
598.977,2696.9
601.751,2707.7
604.525,2703.55
607.298,2689.0
610.069,2707.3
612.84,2737.4
615.61,2754.15
618.38,2764.05
621.148,2829.0
623.915,2965.25
626.682,3191.6
629.447,3471.05
632.212,3537.0
634.976,3397.7
637.739,3138.65
640.501,2892.9
643.262,2796.0
646.022,2753.15
648.781,2785.25
651.54,2786.85
654.297,2776.45
657.054,2778.65
659.81,2791.8
662.565,2800.6
665.319,2801.95
668.072,2776.75
670.824,2781.95
673.575,2803.95
676.326,2839.0
679.075,2817.65
681.824,2826.35
684.572,2811.65
687.319,2834.95
690.065,2827.65
692.81,2846.7
695.554,2926.35
698.298,3027.6
701.04,3095.3
703.782,3122.75
706.522,3065.3
709.262,2998.95
712.001,2953.15
714.739,2923.25
717.477,2856.5
720.213,2852.3
722.948,2851.05
725.683,2861.6
728.417,2859.35
731.15,2881.1
733.882,2891.6
736.613,2885.2
739.343,2877.35
742.072,2886.25
744.801,2888.85
747.528,2858.2
750.255,2877.15
752.981,2890.65
755.706,2899.05
758.43,2927.95
761.153,2930.5
763.875,2925.05
766.597,2923.8
769.317,2922.65
772.037,2912.7
774.756,2950.55
777.474,2980.95
780.191,3006.75
782.907,3052.65
785.623,3103.25
788.337,3180.7
791.051,3280.0
793.764,3348.85
796.475,3340.85
799.186,3318.3
801.897,3252.6
804.606,3217.2
807.314,3297.1
810.022,3332.6
812.729,3376.2
815.434,3364.6
818.139,3379.8
820.844,3420.1
823.547,3384.65
826.249,3384.6
828.951,3372.8
831.651,3414.55
834.351,3458.5
837.05,3479.95
839.748,3535.2
842.445,3655.15
845.142,3831.55
847.837,4001.55
850.532,4152.95
853.225,4287.15
855.918,4347.7
858.61,4292.15
861.302,4202.8
863.992,3993.55
866.681,3768.5
869.37,3654.45
872.058,3590.9
874.745,3584.35
877.431,3576.25
880.116,3555.85
882.8,3605.75
885.484,3623.45
888.166,3553.7
890.848,3497.55
893.529,3469.35
896.209,3457.35
898.888,3414.75
901.566,3381.4
904.244,3341.6
906.921,3267.75
909.596,3240.1
912.271,3173.9
914.945,3161.6
917.619,3172.4
920.291,3161.0
922.963,3150.65
925.633,3165.45
928.303,3176.55
930.972,3193.75
933.64,3196.95
936.308,3175.45
938.974,3199.25
941.64,3201.1
944.304,3188.1
946.968,3162.9
949.631,3176.95
952.294,3146.8
954.955,3149.0
957.615,3196.2
960.275,3233.45
962.934,3236.95
965.592,3227.55
968.249,3244.1
970.905,3259.0
973.561,3262.0
976.215,3261.5
978.869,3294.8
981.522,3291.35
984.174,3285.05
986.826,3281.65
989.476,3302.2
992.126,3325.75
994.774,3351.0
997.422,3349.5
1000.07,3396.2
1002.72,3435.6
1005.36,3413.1
1008.01,3409.85
1010.65,3413.75
1013.29,3442.9
1015.93,3454.55
1018.58,3449.3
1021.22,3434.15
1023.86,3495.25
1026.49,3518.4
1029.13,3493.2
1031.77,3505.0
1034.4,3514.6
1037.04,3496.6
1039.67,3467.5
1042.31,3469.05
1044.94,3461.15
1047.57,3425.9
1050.2,3427.65
1052.83,3426.05
1055.46,3417.2
1058.09,3424.7
1060.72,3408.6
1063.35,3414.1
1065.97,3433.85
1068.6,3447.3
1071.22,3472.6
1073.85,3461.15
1076.47,3496.45
1079.09,3530.2
1081.71,3537.7
1084.33,3592.6
1086.95,3645.8
1089.57,3732.8
1092.19,3863.35
1094.81,3933.55
1097.42,4025.8
1100.04,4035.75
1102.65,4096.4
1105.27,4139.6
1107.88,4173.85
1110.49,4250.35
1113.1,4293.75
1115.71,4336.2
1118.32,4369.7
1120.93,4361.65
1123.54,4250.65
1126.15,4170.6
1128.75,4072.0
1131.36,3927.05
1133.97,3853.65
1136.57,3782.65
1139.17,3701.7
1141.77,3659.7
1144.38,3647.65
1146.98,3602.75
1149.58,3580.25
1152.18,3548.65
1154.77,3530.4
