cm-1,Intensity
-123.878,1856.4
-120.866,1855.3
-117.855,1855.8
-114.845,1856.2
-111.836,1856.25
-108.828,1857.25
-105.821,1857.25
-102.815,1855.85
-99.8104,1855.8
-96.8065,1856.35
-93.8036,1857.7
-90.8016,1857.8
-87.8007,1856.6
-84.8008,1856.7
-81.8019,1856.55
-78.8039,1855.7
-75.807,1855.65
-72.8111,1856.95
-69.8161,1856.5
-66.8222,1856.5
-63.8293,1858.45
-60.8373,1857.3
-57.8464,1856.3
-54.8564,1857.1
-51.8675,1856.75
-48.8795,1857.6
-45.8926,1857.6
-42.9066,1856.5
-39.9216,1858.1
-36.9377,1859.1
-33.9547,1860.05
-30.9727,1860.45
-27.9917,1861.3
-25.0117,1863.5
-22.0326,1866.1
-19.0546,1872.55
-16.0776,1894.65
-13.1015,1994.55
-10.1265,2342.1
-7.1524,3215.8
-4.17932,4083.75
-1.20723,4437.5
1.76388,3810.3
4.734,2630.7
7.70313,1979.05
10.6713,1873.65
13.6384,1862.45
16.6046,1861.4
19.5698,1862.75
22.534,1862.8
25.4972,1863.45
28.4595,1864.05
31.4207,1864.15
34.381,1866.5
37.3403,1868.8
40.2986,1874.1
43.256,1890.6
46.2123,1939.4
49.1677,2097.6
52.1221,2545.7
55.0755,3405.6
58.0279,4559.65
60.9794,5881.15
63.9299,6792.55
66.8794,7161.45
69.8279,7333.05
72.7754,7374.6
75.722,7371.8
78.6676,7064.85
81.6122,6674.9
84.5559,6582.55
87.4985,6305.15
90.4402,6015.7
93.381,5724.65
96.3207,5502.5
99.2595,5225.5
102.197,4920.95
105.134,4702.3
108.07,4525.7
111.005,4301.4
113.939,4044.8
116.872,3895.6
119.804,3795.9
122.735,3648.45
125.665,3476.05
128.594,3401.55
131.522,3303.95
134.449,3208.8
137.375,3139.9
140.301,3075.75
143.225,3044.55
146.148,3018.95
149.07,2996.8
151.992,3005.15
154.912,3004.05
157.832,2965.8
160.75,2970.65
163.668,2950.05
166.584,2923.65
169.5,2899.05
172.414,2895.25
175.328,2894.6
178.241,2897.05
181.153,2863.65
184.063,2841.4
186.973,2854.25
189.882,2858.45
192.79,2869.05
195.697,2869.65
198.603,2877.6
201.508,2888.35
204.412,2884.15
207.315,2925.85
210.217,2913.6
213.119,2939.6
216.019,2948.45
218.918,2939.95
221.816,2936.2
224.714,2922.4
227.61,2895.0
230.506,2854.75
233.4,2823.6
236.294,2777.05
