cm-1,Intensity
-123.878,1855.05
-120.866,1855.45
-117.855,1856.05
-114.845,1854.9
-111.836,1854.4
-108.828,1855.05
-105.821,1853.6
-102.815,1855.25
-99.8104,1855.9
-96.8065,1854.85
-93.8036,1853.8
-90.8016,1854.8
-87.8007,1854.05
-84.8008,1853.7
-81.8019,1853.75
-78.8039,1854.75
-75.807,1854.2
-72.8111,1854.65
-69.8161,1855.1
-66.8222,1855.2
-63.8293,1854.7
-60.8373,1854.6
-57.8464,1855.6
-54.8564,1854.45
-51.8675,1854.7
-48.8795,1854.05
-45.8926,1855.55
-42.9066,1854.7
-39.9216,1855.45
-36.9377,1854.95
-33.9547,1855.95
-30.9727,1856.8
-27.9917,1858.7
-25.0117,1857.8
-22.0326,1858.95
-19.0546,1863.05
-16.0776,1881.75
-13.1015,1971.1
-10.1265,2320.2
-7.1524,2899.35
-4.17932,3393.55
-1.20723,3773.5
1.76388,3242.05
4.734,2367.3
7.70313,1953.8
10.6713,1864.15
13.6384,1855.55
16.6046,1855.35
19.5698,1855.35
22.534,1855.9
25.4972,1855.7
28.4595,1855.5
31.4207,1855.45
34.381,1854.9
37.3403,1855.8
40.2986,1856.05
43.256,1855.15
46.2123,1857.35
49.1677,1862.75
52.1221,1877.25
55.0755,1908.5
58.0279,1948.95
60.9794,1987.55
63.9299,2018.15
66.8794,2027.15
69.8279,2029.9
72.7754,2033.7
75.722,2034.05
78.6676,2036.8
81.6122,2033.3
84.5559,2038.15
87.4985,2038.7
90.4402,2063.6
93.381,2076.6
96.3207,2098.45
99.2595,2116.0
102.197,2111.2
105.134,2113.5
108.07,2098.2
111.005,2073.8
113.939,2052.9
116.872,2031.9
119.804,2015.65
122.735,2000.25
125.665,1995.1
128.594,1989.85
131.522,1983.95
134.449,1980.4
137.375,1977.3
140.301,1969.3
143.225,1968.45
146.148,1967.6
149.07,1973.45
151.992,1975.55
154.912,1976.2
157.832,1986.5
160.75,1997.95
163.668,2005.95
166.584,2021.2
169.5,2019.05
172.414,2020.55
175.328,2025.75
178.241,2018.75
181.153,2008.6
184.063,1997.55
186.973,1989.2
189.882,1977.8
192.79,1981.1
195.697,1979.65
198.603,1981.45
201.508,1972.4
204.412,1972.4
207.315,1975.75
210.217,1979.2
213.119,1974.85
216.019,1979.35
218.918,1973.45
221.816,1979.4
224.714,1976.55
227.61,1973.65
230.506,1982.85
233.4,1982.45
236.294,1988.1
239.187,1990.75
242.078,1992.25
244.969,2000.3
247.859,2002.05
250.748,1997.8
253.636,1990.45
256.523,1989.0
259.409,1990.25
262.294,1982.35
265.178,1978.5
268.061,1981.0
270.943,1976.5
273.824,1973.5
276.705,1971.45
279.584,1972.6
282.463,1969.0
285.34,1963.8
288.217,1961.1
291.092,1964.1
293.967,1967.1
296.841,1964.1
299.713,1960.4
302.585,1966.9
305.456,1963.7
308.326,1964.0
311.195,1975.85
314.063,1983.6
316.93,1984.85
319.797,1982.8
322.662,1984.15
325.526,1979.65
328.389,1973.25
331.252,1972.85
334.113,1963.15
336.974,1961.75
339.834,1961.75
342.692,1959.95
345.55,1958.35
348.407,1962.35
351.263,1961.85
354.118,1959.35
356.972,1955.55
359.825,1963.25
362.677,1965.15
365.529,1958.45
368.379,1961.7
371.228,1964.45
374.077,1965.15
376.924,1975.8
379.771,1979.6
382.616,1985.3
385.461,1999.95
388.305,2017.7
391.148,2071.7
393.99,2110.15
396.831,2125.25
399.671,2129.95
402.51,2091.5
405.348,2056.8
408.186,2027.15
411.022,2007.3
413.858,1995.2
416.692,1990.3
419.526,1984.3
422.359,1978.6
425.19,1970.15
428.021,1972.45
430.851,1969.6
433.68,1971.75
436.508,1971.6
439.335,1977.1
442.162,1979.25
444.987,1988.6
447.811,1994.2
450.635,2014.25
453.458,2018.75
456.279,2010.0
459.1,2005.2
461.92,1990.35
464.739,1983.8
