cm-1,Intensity
109.24,4604.75
113.61,4570.75
117.976,4520.5
122.339,4486.25
126.699,4461.6
131.056,4442.6
135.41,4432.65
139.761,4417.8
144.108,4421.9
148.453,4426.1
152.795,4421.05
157.133,4423.6
161.468,4411.95
165.8,4435.6
170.13,4448.1
174.456,4457.9
178.779,4451.65
183.099,4433.65
187.416,4418.05
191.729,4408.75
196.04,4401.4
200.348,4387.5
204.653,4395.5
208.954,4387.15
213.253,4379.8
217.548,4381.55
221.841,4376.45
226.13,4383.4
230.417,4379.45
234.7,4378.5
238.98,4377.65
243.258,4368.0
247.532,4364.3
251.803,4371.6
256.072,4372.2
260.337,4366.95
264.599,4364.3
268.859,4345.05
273.115,4344.8
277.368,4338.25
281.618,4337.4
285.866,4340.4
290.11,4335.2
294.351,4321.7
298.59,4330.25
302.825,4323.9
307.057,4336.2
311.287,4331.65
315.513,4330.15
319.737,4346.25
323.957,4346.25
328.175,4336.15
332.389,4311.9
336.601,4319.35
340.809,4311.25
345.015,4314.85
349.218,4294.85
353.418,4299.2
357.615,4303.25
361.808,4293.45
365.999,4294.75
370.188,4300.0
374.373,4302.95
378.555,4288.15
382.734,4299.75
386.911,4318.7
391.084,4353.9
395.255,4387.45
399.422,4389.3
403.587,4374.35
407.749,4338.55
411.908,4306.1
416.064,4293.0
420.217,4283.65
424.367,4279.2
428.514,4265.45
432.659,4256.35
436.8,4252.85
440.939,4266.95
445.075,4282.0
449.208,4279.95
453.338,4282.65
457.465,4282.85
461.589,4269.9
465.711,4252.55
469.829,4225.95
473.945,4238.5
478.058,4237.6
482.168,4233.2
486.275,4224.25
490.379,4221.85
494.481,4223.4
498.579,4213.75
502.675,4212.3
506.768,4213.9
510.858,4210.05
514.946,4210.55
519.03,4209.65
523.112,4223.7
527.191,4215.5
531.267,4226.6
535.34,4222.0
539.41,4199.45
543.478,4192.3
547.542,4185.5
551.604,4190.55
555.664,4189.85
559.72,4187.9
563.773,4182.85
567.824,4179.45
571.872,4170.1
575.917,4170.9
579.96,4169.75
583.999,4167.05
588.036,4159.7
592.07,4157.35
596.102,4163.5
600.13,4169.15
604.156,4167.95
608.179,4166.65
612.199,4149.85
616.216,4151.6
620.231,4152.7
624.243,4154.1
628.252,4149.15
632.259,4146.15
636.262,4151.2
640.263,4142.85
644.261,4136.4
648.257,4141.4
652.25,4135.0
656.24,4140.85
660.227,4126.8
664.211,4137.85
668.193,4124.55
672.172,4124.65
676.149,4127.45
680.122,4135.7
684.093,4132.5
688.062,4124.8
692.027,4127.4
695.99,4113.9
699.95,4113.45
703.907,4113.8
707.862,4107.05
711.814,4102.8
715.763,4117.0
719.71,4119.6
723.654,4125.35
727.595,4109.75
731.534,4104.7
735.47,4115.55
739.403,4117.7
743.334,4114.95
747.261,4108.45
751.187,4112.2
755.109,4111.5
759.029,4106.6
762.946,4104.95
766.861,4110.05
770.773,4106.0
774.682,4096.1
778.589,4103.95
782.493,4107.15
786.394,4107.2
790.293,4117.35
794.189,4135.4
798.082,4169.15
801.973,4201.4
805.861,4231.45
809.746,4225.15
813.629,4182.95
817.509,4146.1
821.387,4141.75
825.262,4151.25
829.134,4166.8
833.004,4190.0
836.871,4205.9
