cm-1,Intensity
-123.878,1852.55
-120.866,1853.45
-117.855,1852.4
-114.845,1852.7
-111.836,1852.9
-108.828,1853.3
-105.821,1852.15
-102.815,1852.8
-99.8104,1852.2
-96.8065,1852.25
-93.8036,1853.15
-90.8016,1853.8
-87.8007,1853.3
-84.8008,1852.3
-81.8019,1852.95
-78.8039,1853.35
-75.807,1853.35
-72.8111,1854.55
-69.8161,1852.4
-66.8222,1852.45
-63.8293,1853.05
-60.8373,1853.55
-57.8464,1854.45
-54.8564,1853.05
-51.8675,1853.75
-48.8795,1852.65
-45.8926,1854.1
-42.9066,1853.65
-39.9216,1853.3
-36.9377,1855.0
-33.9547,1855.25
-30.9727,1855.65
-27.9917,1856.9
-25.0117,1859.55
-22.0326,1863.25
-19.0546,1868.55
-16.0776,1886.1
-13.1015,1989.95
-10.1265,2351.6
-7.1524,3037.85
-4.17932,3735.1
-1.20723,3578.9
1.76388,3031.8
4.734,2457.0
7.70313,1972.7
10.6713,1866.95
13.6384,1856.0
16.6046,1855.45
19.5698,1854.9
22.534,1852.7
25.4972,1854.0
28.4595,1855.45
31.4207,1854.3
34.381,1853.9
37.3403,1854.15
40.2986,1855.95
43.256,1856.65
46.2123,1859.15
49.1677,1872.85
52.1221,1900.8
55.0755,1951.75
58.0279,2024.8
60.9794,2098.95
63.9299,2139.75
66.8794,2173.9
69.8279,2195.0
72.7754,2189.55
75.722,2190.65
78.6676,2194.55
81.6122,2179.35
84.5559,2176.1
87.4985,2176.4
90.4402,2171.75
93.381,2176.1
96.3207,2167.35
99.2595,2161.75
102.197,2162.0
105.134,2160.85
108.07,2162.15
111.005,2152.05
113.939,2158.3
116.872,2150.75
119.804,2144.45
122.735,2139.0
125.665,2128.4
128.594,2126.35
131.522,2121.0
134.449,2118.0
137.375,2112.9
140.301,2108.45
143.225,2116.2
146.148,2108.15
149.07,2110.15
151.992,2105.25
154.912,2104.55
157.832,2115.1
160.75,2103.95
163.668,2098.05
166.584,2094.65
169.5,2110.15
172.414,2093.0
175.328,2092.0
178.241,2093.2
181.153,2103.1
184.063,2103.3
186.973,2106.9
189.882,2111.5
192.79,2110.35
195.697,2108.7
198.603,2102.8
201.508,2112.75
204.412,2108.85
207.315,2098.95
210.217,2097.0
213.119,2105.9
216.019,2107.3
218.918,2110.3
221.816,2107.8
224.714,2115.5
227.61,2104.05
230.506,2108.7
233.4,2113.6
236.294,2117.2
239.187,2124.05
242.078,2117.1
244.969,2121.95
247.859,2115.45
250.748,2111.95
253.636,2094.65
256.523,2093.9
259.409,2096.5
262.294,2087.35
265.178,2086.7
268.061,2073.55
270.943,2078.75
273.824,2078.95
276.705,2076.25
279.584,2074.15
282.463,2073.6
285.34,2070.0
288.217,2071.15
291.092,2077.0
293.967,2070.85
296.841,2076.3
299.713,2075.0
302.585,2072.45
305.456,2071.55
308.326,2074.75
311.195,2072.65
314.063,2071.55
316.93,2072.4
319.797,2069.5
322.662,2078.3
325.526,2073.95
328.389,2064.05
331.252,2067.95
334.113,2075.35
336.974,2078.45
339.834,2075.2
342.692,2066.1
345.55,2067.5
348.407,2071.35
351.263,2074.05
354.118,2075.5
356.972,2077.15
359.825,2081.5
362.677,2087.25
365.529,2084.5
368.379,2076.45
371.228,2076.75
374.077,2084.7
376.924,2075.3
379.771,2076.7
382.616,2085.55
385.461,2074.55
388.305,2067.0
391.148,2071.3
393.99,2077.3
396.831,2078.65
399.671,2076.25
402.51,2069.75
405.348,2078.9
408.186,2076.95
411.022,2068.3
413.858,2068.75
416.692,2066.4
419.526,2067.7
422.359,2070.55
425.19,2068.05
428.021,2057.5
430.851,2061.95
433.68,2060.1
436.508,2065.6
439.335,2070.9
442.162,2061.5
444.987,2067.5
447.811,2070.9
450.635,2068.4
453.458,2063.3
456.279,2058.85
459.1,2066.05
461.92,2058.65
464.739,2062.35
467.557,2067.95
470.374,2067.3
473.19,2061.95
476.005,2067.5
478.82,2062.65
481.633,2062.45
484.445,2059.75
487.257,2062.6
490.068,2059.15
492.878,2056.45
495.686,2058.35
498.494,2056.25
501.301,2071.85
504.107,2073.6
506.913,2071.45
509.717,2064.4
512.52,2063.75
515.323,2063.6
518.124,2066.3
520.925,2054.0
523.725,2063.65
526.524,2063.9
529.322,2065.2
532.119,2058.8
534.915,2060.0
537.71,2063.6
540.504,2064.7
