cm-1,Intensity
-123.878,1851.25
-120.866,1852.35
-117.855,1852.7
-114.845,1852.0
-111.836,1851.2
-108.828,1851.1
-105.821,1851.35
-102.815,1850.75
-99.8104,1851.7
-96.8065,1851.9
-93.8036,1851.35
-90.8016,1851.65
-87.8007,1852.15
-84.8008,1850.5
-81.8019,1851.5
-78.8039,1852.4
-75.807,1851.55
-72.8111,1851.8
-69.8161,1851.1
-66.8222,1852.45
-63.8293,1851.5
-60.8373,1852.05
-57.8464,1851.55
-54.8564,1853.3
-51.8675,1853.4
-48.8795,1851.2
-45.8926,1852.6
-42.9066,1851.2
-39.9216,1853.0
-36.9377,1853.65
-33.9547,1853.2
-30.9727,1853.2
-27.9917,1854.25
-25.0117,1855.3
-22.0326,1855.7
-19.0546,1860.45
-16.0776,1875.95
-13.1015,1931.0
-10.1265,2132.1
-7.1524,2483.95
-4.17932,2953.45
-1.20723,3081.6
1.76388,2814.15
4.734,2284.15
7.70313,1938.15
10.6713,1862.9
13.6384,1853.3
16.6046,1854.25
19.5698,1854.1
22.534,1852.85
25.4972,1852.05
28.4595,1853.6
31.4207,1854.75
34.381,1852.4
37.3403,1854.7
40.2986,1856.5
43.256,1856.95
46.2123,1861.3
49.1677,1888.7
52.1221,1945.55
55.0755,2056.8
58.0279,2224.45
60.9794,2398.85
63.9299,2550.3
66.8794,2651.05
69.8279,2706.35
72.7754,2724.95
75.722,2732.15
78.6676,2695.45
81.6122,2690.65
84.5559,2702.95
87.4985,2740.35
90.4402,2801.75
93.381,2894.15
96.3207,2977.15
99.2595,3037.9
102.197,3031.7
105.134,2945.0
108.07,2864.15
111.005,2813.3
113.939,2782.1
116.872,2763.0
119.804,2763.9
122.735,2729.45
125.665,2752.15
128.594,2746.55
131.522,2746.15
134.449,2751.1
137.375,2765.2
140.301,2788.9
143.225,2807.55
146.148,2872.7
149.07,2933.35
151.992,2952.5
154.912,2970.75
157.832,2968.45
160.75,2957.8
163.668,2934.3
166.584,2885.4
169.5,2866.45
172.414,2856.95
175.328,2869.95
178.241,2866.3
181.153,2896.35
184.063,2931.65
186.973,2998.3
189.882,3035.95
192.79,3055.95
195.697,3020.7
198.603,2963.1
201.508,2911.05
204.412,2856.95
207.315,2823.6
210.217,2791.85
213.119,2766.35
216.019,2767.6
218.918,2757.25
221.816,2746.7
224.714,2760.8
227.61,2750.85
230.506,2759.1
233.4,2762.4
236.294,2761.85
239.187,2758.6
242.078,2780.3
244.969,2794.2
247.859,2804.25
250.748,2799.75
253.636,2809.0
256.523,2799.4
259.409,2789.65
262.294,2797.9
265.178,2769.7
268.061,2765.2
270.943,2765.1
273.824,2773.8
276.705,2743.65
279.584,2769.75
282.463,2744.75
285.34,2739.75
288.217,2734.2
291.092,2738.0
293.967,2756.2
296.841,2765.3
299.713,2755.3
302.585,2742.15
305.456,2751.65
308.326,2739.6
311.195,2732.3
314.063,2748.1
316.93,2780.2
319.797,2753.1
322.662,2744.6
325.526,2739.85
328.389,2755.55
331.252,2753.3
334.113,2747.8
336.974,2755.7
339.834,2749.95
342.692,2734.75
345.55,2752.05
348.407,2737.55
351.263,2746.75
354.118,2761.7
356.972,2763.75
359.825,2765.9
362.677,2778.4
365.529,2792.7
368.379,2787.0
371.228,2798.45
374.077,2773.0
376.924,2759.9
379.771,2778.95
382.616,2775.0
385.461,2760.1
388.305,2758.0
391.148,2788.75
393.99,2790.85
396.831,2811.1
399.671,2811.05
402.51,2811.0
405.348,2798.7
408.186,2808.05
411.022,2810.5
413.858,2810.9
416.692,2772.4
419.526,2784.7
422.359,2806.85
425.19,2812.65
428.021,2821.1
430.851,2813.65
433.68,2812.4
436.508,2811.25
439.335,2812.8
442.162,2809.85
444.987,2826.15
447.811,2813.75
450.635,2810.15
453.458,2798.6
456.279,2825.65
459.1,2851.45
461.92,2842.45
464.739,2852.6
467.557,2862.15
470.374,2870.0
473.19,2862.15
476.005,2870.15
478.82,2911.65
481.633,2939.65
484.445,2940.9
487.257,2963.25
490.068,2956.05
492.878,2927.35
495.686,2917.3
498.494,2927.3
501.301,2933.85
504.107,2936.65
506.913,2939.4
509.717,2913.45
512.52,2938.95
515.323,2899.45
518.124,2892.05
520.925,2912.6
523.725,2888.05
526.524,2856.45
529.322,2862.85
532.119,2871.3
534.915,2864.15
537.71,2867.95
540.504,2897.95
543.298,2884.55
546.09,2868.8
548.882,2887.5
551.673,2908.05
554.462,2920.8
557.251,2907.6
560.039,2909.25
562.826,2892.6
565.613,2875.1
568.398,2900.8
571.182,2929.5
573.966,2891.3
576.748,2933.45
579.53,2951.05
582.311,2914.1
585.091,2926.8
587.87,2929.4
590.648,2922.25
593.425,2895.3
596.201,2900.45
598.977,2915.35
601.751,2925.75
604.525,2926.3
607.298,2910.45
610.069,2917.85
612.84,2924.55
615.61,2896.0
618.38,2916.1
621.148,2930.8
623.915,2927.85
626.682,2937.1
629.447,2944.85
632.212,2955.35
634.976,2955.3
637.739,2943.3
640.501,2935.7
643.262,2943.7
646.022,2955.45
648.781,2948.15
651.54,2960.4
654.297,2965.35
657.054,2968.0
659.81,2956.75
662.565,2938.5
665.319,2969.3
668.072,2977.95
670.824,2988.95
673.575,2976.8
676.326,2962.75
679.075,2961.8
681.824,2962.3
684.572,2998.0
687.319,2970.75
690.065,2955.5
692.81,2953.9
695.554,2964.7
698.298,2956.45
701.04,2964.7
703.782,2965.1
706.522,2958.05
709.262,2933.65
712.001,2958.65
714.739,2968.75
717.477,2948.95
720.213,2940.55
722.948,2965.4
725.683,2970.0
728.417,2957.45
731.15,2947.4
733.882,2955.25
736.613,2973.1
739.343,2985.3
742.072,2977.35
744.801,2989.8
747.528,2975.0
750.255,2958.2
752.981,2926.2
755.706,2952.55
758.43,2940.15
761.153,2950.6
763.875,2979.4
766.597,3016.85
769.317,2982.1
772.037,2978.55
774.756,2985.0
777.474,2992.3
780.191,2977.05
782.907,2966.8
785.623,2952.9
788.337,2973.2
791.051,2967.05
793.764,2967.85
796.475,2995.45
799.186,2993.8
801.897,3007.95
804.606,2997.4
807.314,2990.85
810.022,2995.1
812.729,2987.6
815.434,3001.55
818.139,3000.15
820.844,2976.7
823.547,2997.75
826.249,2971.15
828.951,2987.65
831.651,3000.85
834.351,3016.1
837.05,2989.9
839.748,3031.6
842.445,3019.6
845.142,3008.5
847.837,2986.55
850.532,2986.65
853.225,3013.7
855.918,3000.4
858.61,2993.45
861.302,3014.7
863.992,3038.75
866.681,3032.75
869.37,3034.8
872.058,3034.35
874.745,3018.0
877.431,3055.9
880.116,3059.3
882.8,3052.35
885.484,3066.25
888.166,3111.55
890.848,3154.75
893.529,3193.65
896.209,3207.9
898.888,3245.15
901.566,3270.65
904.244,3223.4
906.921,3192.65
909.596,3104.0
912.271,3082.65
914.945,3070.45
917.619,3043.1
920.291,3065.05
922.963,3083.7
925.633,3062.1
928.303,3061.2
930.972,3045.15
933.64,3051.0
936.308,3065.3
938.974,3046.7
941.64,3075.25
944.304,3094.8
946.968,3057.65
949.631,3059.05
952.294,3050.3
954.955,3119.0
957.615,3085.9
960.275,3066.8
962.934,3088.25
965.592,3093.9
968.249,3089.9
970.905,3124.05
973.561,3137.65
976.215,3131.4
978.869,3098.65
981.522,3094.95
984.174,3084.75
986.826,3097.7
989.476,3116.0
992.126,3127.3
994.774,3088.6
997.422,3103.7
1000.07,3101.15
1002.72,3123.8
1005.36,3146.1
1008.01,3136.5
1010.65,3141.55
1013.29,3115.5
1015.93,3131.2
1018.58,3122.4
1021.22,3127.95
1023.86,3108.3
1026.49,3126.25
1029.13,3173.5
1031.77,3164.4
1034.4,3141.85
1037.04,3133.75
1039.67,3142.8
1042.31,3152.05
1044.94,3140.3
1047.57,3154.0
1050.2,3153.65
1052.83,3151.95
1055.46,3143.25
1058.09,3167.6
1060.72,3143.1
1063.35,3154.7
1065.97,3156.85
1068.6,3159.55
1071.22,3188.35
1073.85,3188.95
1076.47,3194.3
1079.09,3200.05
1081.71,3216.8
1084.33,3203.7
1086.95,3216.75
1089.57,3218.3
1092.19,3237.8
1094.81,3202.95
1097.42,3192.85
1100.04,3194.9
1102.65,3181.8
1105.27,3216.85
1107.88,3210.95
1110.49,3231.5
1113.1,3232.8
1115.71,3228.65
1118.32,3208.75
1120.93,3206.9
1123.54,3211.4
1126.15,3199.95
1128.75,3201.1
1131.36,3233.0
1133.97,3247.4
1136.57,3226.95
1139.17,3244.85
1141.77,3267.3
1144.38,3262.95
1146.98,3212.55
1149.58,3268.35
1152.18,3268.2
1154.77,3297.2
1157.37,3311.55
1159.97,3310.45
1162.56,3287.5
1165.16,3280.75
1167.75,3287.35
1170.35,3284.8
1172.94,3256.15
1175.53,3276.55
1178.12,3295.9
1180.71,3312.25
1183.3,3305.7
1185.89,3285.8
1188.48,3302.0
1191.06,3290.75
1193.65,3290.3
1196.23,3295.25
1198.82,3295.35
1201.4,3338.75
1203.99,3324.6
1206.57,3318.75
1209.15,3346.05
1211.73,3349.55
1214.31,3374.5
1216.89,3398.55
1219.46,3378.4
1222.04,3354.35
1224.62,3354.8
1227.19,3331.35
1229.77,3384.9
1232.34,3368.55
1234.92,3372.55
1237.49,3401.15
1240.06,3412.0
1242.63,3371.75
1245.2,3348.65
1247.77,3381.65
1250.34,3407.55
1252.9,3410.0
1255.47,3415.55
1258.04,3404.7
1260.6,3373.8
1263.17,3400.55
1265.73,3417.95
1268.29,3404.65
1270.85,3390.1
1273.41,3397.3
1275.97,3421.55
1278.53,3419.6
1281.09,3438.0
1283.65,3438.7
1286.21,3423.2
1288.76,3425.9
1291.32,3437.2
1293.87,3449.5
1296.43,3469.4
1298.98,3485.65
1301.53,3513.4
1304.08,3498.6
1306.63,3484.8
1309.18,3485.9
1311.73,3514.1
1314.28,3523.45
1316.83,3553.4
1319.38,3562.5
1321.92,3577.05
1324.47,3525.6
1327.01,3514.4
1329.55,3497.85
1332.1,3548.55
1334.64,3545.85
1337.18,3523.8
1339.72,3502.95
1342.26,3526.6
1344.8,3545.05
1347.34,3566.7
1349.87,3564.4
1352.41,3542.7
1354.95,3525.35
1357.48,3510.5
1360.01,3510.75
