cm-1,A
4000.0,0.0029632891174733444
3999.0,0.0030070181092942683
3998.0,0.003050751504618754
3997.0,0.0030944893043338695
3996.0,0.0031382315093266833
3995.0,0.0031382315093266833
3994.0,0.0030944893043338695
3993.0,0.0030070181092942683
3992.0,0.0029632891174733444
3991.0,0.0029195645282691363
3990.0,0.0029195645282691363
3989.0,0.0029632891174733444
3988.0,0.003050751504618754
3987.0,0.0031382315093266833
3986.0,0.0032257291386954545
3985.0,0.0032257291386954545
3984.0,0.0033132443998284966
3983.0,0.0034007772998332353
3982.0,0.003488327845821315
3981.0,0.0035758960449088217
3980.0,0.0035321097382827737
3979.0,0.0034007772998332353
3978.0,0.0033132443998284966
3977.0,0.0032694845648473247
3976.0,0.0032694845648473247
3975.0,0.0032694845648473247
3974.0,0.0032694845648473247
3973.0,0.0032694845648473247
3972.0,0.0032257291386954545
3971.0,0.0032694845648473247
3970.0,0.0033132443998284966
3969.0,0.0034007772998332353
3968.0,0.0034007772998332353
3967.0,0.0034007772998332353
3966.0,0.0033570086445275926
3965.0,0.0033132443998284966
3964.0,0.0032257291386954545
3963.0,0.0031819781204844855
3962.0,0.0030944893043338695
3961.0,0.0030944893043338695
3960.0,0.0031382315093266833
3959.0,0.0031819781204844855
3958.0,0.0032694845648473247
3957.0,0.0033132443998284966
3956.0,0.0033132443998284966
3955.0,0.0032257291386954545
3954.0,0.0030944893043338695
3953.0,0.0029195645282691363
3952.0,0.0027884171674950053
3951.0,0.0027447101798967477
3950.0,0.0028321285541661467
3949.0,0.0029195645282691363
3948.0,0.0030070181092942683
3947.0,0.0030070181092942683
3946.0,0.003050751504618754
3945.0,0.0031382315093266833
3944.0,0.0031819781204844855
3943.0,0.0031819781204844855
3942.0,0.003050751504618754
3941.0,0.0029195645282691363
3940.0,0.0029195645282691363
3939.0,0.0030944893043338695
3938.0,0.0032694845648473247
3937.0,0.0033570086445275926
3936.0,0.0033570086445275926
3935.0,0.0033132443998284966
3934.0,0.0033132443998284966
3933.0,0.0033132443998284966
3932.0,0.0032694845648473247
3931.0,0.0031382315093266833
3930.0,0.003050751504618754
3929.0,0.0030070181092942683
3928.0,0.0030944893043338695
3927.0,0.0031819781204844855
3926.0,0.0032257291386954545
3925.0,0.0032257291386954545
3924.0,0.0031819781204844855
3923.0,0.0030944893043338695
3922.0,0.0030944893043338695
3921.0,0.0030944893043338695
3920.0,0.0030944893043338695
3919.0,0.0031382315093266833
3918.0,0.0031819781204844855
3917.0,0.0033132443998284966
3916.0,0.0033570086445275926
3915.0,0.0034445503666347133
3914.0,0.0035321097382827737
3913.0,0.003619686766589858
3912.0,0.003707281458678491
3911.0,0.003707281458678491
3910.0,0.0036634819042162814
3909.0,0.0035758960449088217
3908.0,0.0034445503666347133
3907.0,0.0033132443998284966
3906.0,0.0031382315093266833
3905.0,0.0029632891174733444
3904.0,0.0026573093983774942
3903.0,0.002351545103793873
3902.0,0.0021769192542746563
3901.0,0.0022642234021015284
3900.0,0.0025262411970197185
3899.0,0.0027447101798967477
3898.0,0.0028321285541661467
3897.0,0.0028758443407954637
3896.0,0.0028758443407954637
3895.0,0.0028758443407954637
3894.0,0.0028758443407954637
3893.0,0.0029632891174733444
3892.0,0.0030944893043338695
3891.0,0.003050751504618754
3890.0,0.0029195645282691363
3889.0,0.0028321285541661467
3888.0,0.0029632891174733444
3887.0,0.0032257291386954545
3886.0,0.0033570086445275926
3885.0,0.0032694845648473247
3884.0,0.0030070181092942683
3883.0,0.0029195645282691363
3882.0,0.0030070181092942683
3881.0,0.0030944893043338695
3880.0,0.0029632891174733444
3879.0,0.0026573093983774942
3878.0,0.0025262411970197185
3877.0,0.002613615602686581
3876.0,0.0027884171674950053
3875.0,0.0028321285541661467
3874.0,0.002701007590486082
3873.0,0.0024388843664115978
