cm-1,Intensity
-123.878,1854.65
-120.866,1855.4
-117.855,1857.3
-114.845,1856.6
-111.836,1856.1
-108.828,1856.75
-105.821,1856.4
-102.815,1856.05
-99.8104,1856.55
-96.8065,1857.55
-93.8036,1856.05
-90.8016,1855.65
-87.8007,1857.0
-84.8008,1855.5
-81.8019,1856.8
-78.8039,1857.2
-75.807,1855.4
-72.8111,1856.35
-69.8161,1855.4
-66.8222,1856.4
-63.8293,1855.55
-60.8373,1857.2
-57.8464,1857.7
-54.8564,1856.2
-51.8675,1855.7
-48.8795,1857.25
-45.8926,1856.45
-42.9066,1857.8
-39.9216,1857.3
-36.9377,1857.45
-33.9547,1857.5
-30.9727,1858.25
-27.9917,1859.7
-25.0117,1860.35
-22.0326,1860.5
-19.0546,1862.7
-16.0776,1873.55
-13.1015,1926.9
-10.1265,2111.85
-7.1524,2456.25
-4.17932,2827.15
-1.20723,3076.6
1.76388,2823.65
4.734,2235.75
7.70313,1944.5
10.6713,1867.4
13.6384,1858.45
16.6046,1856.7
19.5698,1858.25
22.534,1856.7
25.4972,1857.6
28.4595,1857.65
31.4207,1857.05
34.381,1857.35
37.3403,1856.8
40.2986,1858.85
43.256,1859.25
46.2123,1866.25
49.1677,1884.95
52.1221,1932.1
55.0755,2018.1
58.0279,2136.5
60.9794,2257.0
63.9299,2349.95
66.8794,2395.7
69.8279,2418.9
72.7754,2441.05
75.722,2423.25
78.6676,2405.65
81.6122,2395.6
84.5559,2387.15
87.4985,2376.7
90.4402,2366.7
93.381,2376.7
96.3207,2359.75
99.2595,2356.75
102.197,2343.25
105.134,2354.3
108.07,2349.6
111.005,2339.1
113.939,2325.95
116.872,2341.75
119.804,2324.5
122.735,2321.9
125.665,2315.3
128.594,2311.25
131.522,2296.9
134.449,2281.45
137.375,2292.2
140.301,2300.8
143.225,2295.35
146.148,2300.35
149.07,2307.25
151.992,2312.3
154.912,2310.8
157.832,2304.8
160.75,2299.8
163.668,2300.9
166.584,2299.3
169.5,2301.25
172.414,2299.6
175.328,2284.05
178.241,2296.5
181.153,2302.85
184.063,2303.2
186.973,2318.2
189.882,2312.1
192.79,2321.1
195.697,2326.45
198.603,2338.8
201.508,2330.5
204.412,2321.0
207.315,2317.05
210.217,2316.0
213.119,2289.9
216.019,2289.35
218.918,2283.7
221.816,2283.75
224.714,2296.6
227.61,2294.05
230.506,2296.05
233.4,2301.55
236.294,2306.15
239.187,2317.05
242.078,2318.7
244.969,2319.2
247.859,2335.0
250.748,2333.05
253.636,2310.25
256.523,2314.25
259.409,2315.65
262.294,2313.9
265.178,2304.25
268.061,2315.8
270.943,2314.15
273.824,2313.9
276.705,2320.8
279.584,2330.3
282.463,2336.1
285.34,2341.9
288.217,2346.85
291.092,2345.25
293.967,2351.4
296.841,2356.95
299.713,2360.45
302.585,2359.45
305.456,2347.2
