cm-1,A
4000.0,0.06198090252378963
3999.0,0.06203099704854709
3998.0,0.06203099704854709
3997.0,0.06208109735221967
3996.0,0.062131203436140536
3995.0,0.06223143295006417
3994.0,0.062331685600995
3993.0,0.062381820606176586
3992.0,0.062381820606176586
3991.0,0.062281556382736136
3990.0,0.062131203436140536
3989.0,0.06203099704854709
3988.0,0.06203099704854709
3987.0,0.06218131530164395
3986.0,0.062331685600995
3985.0,0.062381820606176586
3984.0,0.062281556382736136
3983.0,0.06218131530164395
3982.0,0.06218131530164395
3981.0,0.062331685600995
3980.0,0.06258241852286206
3979.0,0.0627329277885873
3978.0,0.06278310913729457
3977.0,0.0627329277885873
3976.0,0.06263258248271053
3975.0,0.06253226035662252
3974.0,0.06243196139961715
3973.0,0.062331685600995
3972.0,0.062331685600995
3971.0,0.062381820606176586
3970.0,0.06248210798265341
3969.0,0.06258241852286206
3968.0,0.06263258248271053
3967.0,0.06268275223750575
3966.0,0.0627329277885873
3965.0,0.0627329277885873
3964.0,0.06268275223750575
3963.0,0.06268275223750575
3962.0,0.06268275223750575
3961.0,0.06263258248271053
3960.0,0.06258241852286206
3959.0,0.06258241852286206
3958.0,0.06268275223750575
3957.0,0.06283329628496737
3956.0,0.06303410289212974
3955.0,0.06313454102437754
3954.0,0.0630843190547461
3953.0,0.06288348923294618
3952.0,0.06258241852286206
3951.0,0.06218131530164395
3950.0,0.061830653609679764
3949.0,0.061580354206806964
3948.0,0.06148027482350815
3947.0,0.06153031163235467
3946.0,0.061580354206806964
3945.0,0.06173051653708872
3944.0,0.06198090252378963
3943.0,0.062381820606176586
3942.0,0.06263258248271053
3941.0,0.0627329277885873
3940.0,0.06263258248271053
3939.0,0.06263258248271053
3938.0,0.06268275223750575
3937.0,0.06258241852286206
3936.0,0.062331685600995
3935.0,0.06208109735221967
3934.0,0.061880730805688344
3933.0,0.061780582187257016
3932.0,0.061780582187257016
3931.0,0.06193081377661436
3930.0,0.06223143295006417
3929.0,0.062381820606176586
3928.0,0.06223143295006417
3927.0,0.06193081377661436
3926.0,0.06163040254819374
3925.0,0.06148027482350815
3924.0,0.061380218497318895
3923.0,0.06128018521761747
3922.0,0.06128018521761747
3921.0,0.06143024377893891
3920.0,0.061580354206806964
3919.0,0.061680456657844385
3918.0,0.06198090252378963
3917.0,0.06243196139961715
3916.0,0.06278310913729457
3915.0,0.06293368798257193
3914.0,0.06298389253518577
3913.0,0.06328524178879635
3912.0,0.0636873663378068
3911.0,0.06398920428479049
3910.0,0.06393888339001164
3909.0,0.06348625752110681
3908.0,0.0627329277885873
3907.0,0.06173051653708872
3906.0,0.06078036414518184
3905.0,0.060081579630943294
3904.0,0.05963295401433477
3903.0,0.05948351506743288
3902.0,0.05943371350990989
3901.0,0.05978244440026481
3900.0,0.06058059667068294
3899.0,0.061380218497318895
3898.0,0.061830653609679764
3897.0,0.061830653609679764
3896.0,0.06173051653708872
3895.0,0.06163040254819374
3894.0,0.06133019897732073
3893.0,0.06118017497378969
3892.0,0.06148027482350815
3891.0,0.06198090252378963
3890.0,0.06193081377661436
3889.0,0.06118017497378969
3888.0,0.06083032037482261
3887.0,0.06143024377893891
3886.0,0.06223143295006417
3885.0,0.062281556382736136
3884.0,0.06143024377893891
3883.0,0.060430831344098435
3882.0,0.06033101647767336
3881.0,0.06108018775522828
3880.0,0.06198090252378963
3879.0,0.062331685600995
3878.0,0.06193081377661436
3877.0,0.06148027482350815
3876.0,0.061580354206806964
3875.0,0.061680456657844385
3874.0,0.06118017497378969
3873.0,0.060081579630943294
3872.0,0.059135024033278416
3871.0,0.05918479134919874
3870.0,0.06003170944866376
3869.0,0.06048074738138154
3868.0,0.05993198626064755
3867.0,0.05948351506743288
3866.0,0.05993198626064755
3865.0,0.06048074738138154
3864.0,0.06038092104330195
3863.0,0.060081579630943294
3862.0,0.06028111764589528
3861.0,0.060730413661268745
3860.0,0.06108018775522828
3859.0,0.06118017497378969
3858.0,0.06103020277710969
3857.0,0.06063052992534024
3856.0,0.0601813371786204
3855.0,0.05993198626064755
3854.0,0.060131455540490375
3853.0,0.06098022355133348
3852.0,0.06093025007657582
3851.0,0.05923456436878238
3850.0,0.05868737463933793
3849.0,0.05993198626064755
3848.0,0.06123017721688262
3847.0,0.061830653609679764
3846.0,0.06203099704854709
3845.0,0.06198090252378963
3844.0,0.061680456657844385
3843.0,0.06118017497378969
3842.0,0.06048074738138154
3841.0,0.05988213325228142
3840.0,0.05953332233647113
3839.0,0.05948351506743288
3838.0,0.05953332233647113
3837.0,0.05953332233647113
3836.0,0.05938391766259232
3835.0,0.05933412752417122
3834.0,0.05983228596592505
3833.0,0.06063052992534024
3832.0,0.061380218497318895
3831.0,0.061680456657844385
3830.0,0.06173051653708872
3829.0,0.061830653609679764
3828.0,0.06223143295006417
