cm-1,Intensity
-123.878,1853.15
-120.866,1854.25
-117.855,1853.55
-114.845,1853.5
-111.836,1853.7
-108.828,1854.6
-105.821,1855.2
-102.815,1854.2
-99.8104,1853.75
-96.8065,1853.15
-93.8036,1854.2
-90.8016,1853.3
-87.8007,1853.55
-84.8008,1854.5
-81.8019,1853.9
-78.8039,1854.05
-75.807,1854.65
-72.8111,1854.2
-69.8161,1853.95
-66.8222,1853.1
-63.8293,1853.95
-60.8373,1853.3
-57.8464,1854.35
-54.8564,1853.5
-51.8675,1853.2
-48.8795,1854.5
-45.8926,1854.2
-42.9066,1855.85
-39.9216,1855.65
-36.9377,1856.15
-33.9547,1857.3
-30.9727,1857.15
-27.9917,1857.3
-25.0117,1858.3
-22.0326,1859.95
-19.0546,1865.7
-16.0776,1886.35
-13.1015,1971.35
-10.1265,2326.8
-7.1524,3131.7
-4.17932,3778.35
-1.20723,3890.05
1.76388,3284.7
4.734,2586.6
7.70313,1992.1
10.6713,1870.5
13.6384,1857.55
16.6046,1855.7
19.5698,1855.8
22.534,1856.2
25.4972,1855.35
28.4595,1856.55
31.4207,1856.9
34.381,1856.3
37.3403,1855.3
40.2986,1854.9
43.256,1858.3
46.2123,1862.4
49.1677,1882.7
52.1221,1928.0
55.0755,2009.7
58.0279,2128.0
60.9794,2252.4
63.9299,2335.95
66.8794,2373.25
69.8279,2413.35
72.7754,2407.75
75.722,2401.15
78.6676,2379.95
81.6122,2376.15
84.5559,2365.75
87.4985,2351.15
90.4402,2361.1
93.381,2367.85
96.3207,2355.6
99.2595,2343.85
102.197,2343.25
105.134,2325.0
108.07,2340.7
111.005,2350.15
113.939,2344.35
116.872,2346.9
119.804,2333.3
122.735,2314.4
125.665,2298.35
128.594,2305.8
131.522,2312.45
134.449,2302.5
137.375,2285.95
140.301,2292.1
143.225,2305.45
146.148,2321.9
149.07,2319.4
151.992,2324.8
154.912,2323.5
157.832,2319.15
160.75,2333.2
163.668,2329.15
166.584,2318.85
169.5,2312.8
172.414,2314.35
175.328,2303.3
178.241,2304.25
181.153,2299.85
184.063,2327.85
186.973,2334.55
189.882,2318.65
192.79,2319.05
195.697,2324.9
198.603,2338.85
201.508,2326.5
204.412,2326.3
207.315,2318.1
210.217,2327.05
213.119,2318.8
216.019,2312.95
218.918,2303.35
221.816,2294.6
224.714,2301.1
227.61,2311.4
230.506,2308.95
233.4,2308.1
236.294,2305.05
239.187,2308.9
242.078,2309.75
244.969,2324.45
247.859,2313.4
250.748,2310.35
253.636,2301.6
256.523,2321.2
259.409,2315.65
262.294,2311.2
265.178,2308.4
268.061,2298.95
270.943,2290.55
273.824,2292.5
276.705,2306.25
279.584,2304.05
282.463,2337.15
285.34,2339.1
288.217,2348.3
291.092,2361.25
293.967,2362.15
296.841,2358.45
299.713,2353.7
302.585,2357.4
305.456,2368.2
308.326,2358.75
311.195,2353.45
314.063,2364.9
316.93,2369.4
319.797,2353.1
322.662,2350.05
325.526,2350.6
328.389,2355.95
331.252,2344.95
334.113,2345.3
336.974,2335.95
339.834,2339.2
342.692,2342.45
345.55,2345.5
348.407,2345.65
351.263,2345.05
354.118,2354.5
356.972,2350.05
359.825,2347.95
362.677,2366.85
365.529,2363.65
368.379,2371.6
371.228,2374.15
374.077,2387.05
376.924,2389.85
379.771,2394.15
382.616,2395.15
385.461,2419.8
388.305,2424.9
391.148,2433.5
393.99,2436.05
396.831,2457.2
399.671,2459.7
402.51,2457.0
405.348,2459.95
408.186,2465.65
411.022,2439.95
413.858,2443.1
416.692,2418.0
419.526,2405.65
422.359,2402.35
425.19,2414.55
428.021,2411.25
430.851,2392.9
433.68,2391.55
436.508,2395.7
439.335,2399.6
442.162,2394.35
444.987,2396.8
447.811,2386.6
450.635,2380.3
453.458,2386.25
456.279,2387.6
459.1,2399.65
461.92,2410.2
464.739,2406.25
467.557,2392.05
470.374,2396.05
473.19,2397.1
476.005,2405.4
478.82,2409.4
481.633,2398.3
484.445,2419.6
487.257,2415.3
490.068,2401.55
492.878,2404.75
495.686,2412.3
498.494,2409.15
501.301,2415.8
504.107,2437.8
506.913,2439.4
509.717,2427.95
512.52,2424.45
515.323,2429.0
518.124,2433.1
520.925,2431.4
523.725,2416.6
526.524,2428.3
529.322,2431.75
532.119,2446.5
534.915,2432.3
537.71,2431.3
540.504,2439.25
543.298,2443.8
546.09,2450.9
548.882,2447.55
551.673,2451.05
554.462,2454.05
557.251,2465.9
560.039,2467.15
562.826,2458.95
565.613,2460.85
568.398,2470.0
571.182,2473.1
573.966,2497.95
576.748,2478.8
579.53,2472.65
582.311,2471.0
585.091,2471.6
587.87,2472.85
590.648,2465.25
593.425,2477.75
596.201,2481.65
598.977,2474.85
601.751,2465.1
604.525,2483.0
607.298,2471.7
610.069,2466.15
612.84,2490.0
615.61,2481.15
618.38,2494.5
621.148,2471.0
623.915,2485.9
626.682,2492.5
629.447,2489.6
632.212,2507.85
634.976,2512.6
637.739,2530.4
640.501,2507.7
643.262,2500.65
646.022,2509.1
648.781,2521.8
651.54,2520.15
654.297,2511.75
657.054,2529.85
659.81,2521.1
662.565,2520.3
665.319,2533.4
668.072,2546.5
670.824,2550.7
673.575,2528.7
676.326,2521.5
679.075,2526.95
681.824,2540.0
684.572,2542.45
687.319,2557.75
690.065,2542.25
692.81,2545.3
695.554,2529.3
698.298,2545.55
701.04,2548.9
703.782,2533.6
706.522,2547.65
709.262,2541.8
712.001,2543.95
714.739,2551.75
717.477,2550.4
720.213,2525.75
722.948,2520.3
725.683,2516.35
728.417,2529.0
731.15,2553.4
733.882,2555.45
736.613,2581.65
739.343,2584.0
742.072,2554.15
744.801,2586.35
