cm-1,Intensity
-123.878,1853.9
-120.866,1853.25
-117.855,1854.5
-114.845,1854.2
-111.836,1852.85
-108.828,1853.0
-105.821,1853.6
-102.815,1853.65
-99.8104,1852.85
-96.8065,1853.55
-93.8036,1853.9
-90.8016,1853.3
-87.8007,1853.15
-84.8008,1852.55
-81.8019,1853.25
-78.8039,1854.15
-75.807,1853.9
-72.8111,1853.4
-69.8161,1854.15
-66.8222,1852.3
-63.8293,1854.05
-60.8373,1853.5
-57.8464,1853.05
-54.8564,1852.8
-51.8675,1853.65
-48.8795,1854.3
-45.8926,1853.8
-42.9066,1854.85
-39.9216,1854.7
-36.9377,1855.5
-33.9547,1855.95
-30.9727,1857.05
-27.9917,1858.1
-25.0117,1858.25
-22.0326,1861.65
-19.0546,1865.8
-16.0776,1887.45
-13.1015,1981.1
-10.1265,2295.3
-7.1524,2887.85
-4.17932,3361.15
-1.20723,3676.15
1.76388,3083.65
4.734,2483.0
7.70313,1978.3
10.6713,1867.0
13.6384,1856.4
16.6046,1854.75
19.5698,1855.45
22.534,1853.65
25.4972,1855.0
28.4595,1853.15
31.4207,1853.95
34.381,1855.05
37.3403,1853.0
40.2986,1853.9
43.256,1853.95
46.2123,1855.1
49.1677,1859.5
52.1221,1870.5
55.0755,1892.9
58.0279,1917.55
60.9794,1940.2
63.9299,1955.3
66.8794,1968.05
69.8279,1973.35
72.7754,1963.1
75.722,1965.65
78.6676,1974.4
81.6122,1973.7
84.5559,1979.3
87.4985,1988.75
90.4402,1991.45
93.381,2004.65
96.3207,2013.8
99.2595,2018.7
102.197,2026.55
105.134,2029.05
108.07,2021.45
111.005,2002.95
113.939,1991.05
116.872,1972.55
119.804,1955.5
122.735,1949.75
125.665,1944.2
128.594,1936.2
131.522,1934.9
134.449,1936.75
137.375,1932.85
140.301,1935.45
143.225,1934.95
146.148,1925.35
149.07,1927.7
151.992,1934.3
154.912,1934.55
157.832,1938.7
160.75,1947.1
163.668,1957.4
166.584,1959.65
169.5,1966.05
172.414,1970.35
175.328,1971.45
178.241,1961.95
181.153,1954.65
184.063,1948.15
186.973,1941.85
189.882,1938.45
192.79,1936.25
195.697,1936.9
198.603,1930.95
201.508,1927.7
204.412,1929.65
207.315,1930.7
210.217,1927.4
213.119,1931.5
216.019,1927.0
218.918,1930.2
221.816,1930.3
224.714,1930.95
227.61,1934.5
230.506,1938.2
233.4,1936.85
236.294,1938.9
239.187,1937.8
242.078,1941.6
244.969,1949.3
247.859,1949.3
250.748,1948.6
253.636,1946.15
256.523,1941.95
259.409,1939.5
262.294,1931.6
265.178,1933.4
268.061,1929.65
270.943,1928.25
273.824,1923.6
276.705,1924.45
279.584,1922.5
282.463,1923.35
285.34,1923.75
288.217,1920.85
291.092,1920.05
293.967,1922.4
296.841,1921.4
299.713,1923.3
302.585,1925.2
305.456,1930.8
308.326,1928.9
311.195,1934.2
314.063,1939.2
316.93,1942.6
319.797,1944.05
322.662,1937.65
325.526,1937.4
328.389,1932.7
331.252,1935.9
334.113,1923.55
336.974,1924.2
339.834,1927.95
342.692,1924.75
345.55,1927.0
348.407,1923.2
351.263,1917.4
354.118,1920.15
356.972,1920.35
359.825,1926.95
362.677,1926.8
365.529,1923.15
368.379,1923.5
371.228,1926.25
374.077,1931.65
376.924,1932.55
379.771,1936.0
382.616,1943.5
385.461,1949.5
388.305,1971.3
391.148,1998.45
393.99,2030.75
396.831,2049.65
399.671,2048.1
402.51,2016.7
405.348,1992.5
408.186,1970.65
411.022,1958.2
413.858,1944.6
416.692,1941.55
419.526,1939.0
422.359,1936.15
425.19,1928.4
428.021,1930.65
430.851,1928.7
433.68,1933.4
436.508,1932.2
439.335,1934.15
442.162,1944.35
444.987,1943.75
447.811,1949.85
450.635,1955.6
453.458,1959.45
456.279,1959.95
459.1,1957.7
461.92,1954.55
464.739,1945.65
467.557,1936.95
470.374,1934.8
473.19,1928.0
476.005,1927.5
478.82,1924.3
481.633,1925.8
484.445,1923.6
487.257,1920.8
490.068,1924.1
492.878,1928.7
495.686,1924.25
498.494,1925.8
501.301,1926.2
504.107,1928.95
506.913,1929.0
509.717,1930.45
512.52,1933.1
515.323,1940.9
518.124,1942.4
520.925,1946.4
523.725,1952.2
526.524,1953.7
529.322,1960.05
532.119,1947.9
534.915,1943.65
537.71,1939.3
540.504,1935.45
543.298,1934.6
546.09,1931.9
548.882,1927.75
551.673,1928.9
554.462,1927.55
557.251,1931.4
560.039,1923.8
562.826,1927.95
565.613,1928.05
568.398,1924.0
571.182,1927.0
573.966,1921.6
576.748,1920.15
579.53,1925.15
582.311,1925.7
585.091,1919.65
587.87,1922.6
590.648,1921.15
593.425,1919.85
596.201,1926.8
598.977,1919.0
601.751,1920.8
604.525,1922.95
607.298,1919.05
610.069,1922.85
612.84,1918.75
615.61,1919.65
618.38,1921.3
621.148,1923.85
623.915,1920.7
626.682,1921.35
629.447,1921.35
632.212,1921.95
634.976,1924.75
637.739,1922.6
640.501,1925.35
643.262,1925.1
646.022,1924.95
648.781,1921.6
651.54,1927.1
654.297,1924.35
657.054,1927.4
659.81,1927.15
662.565,1919.3
665.319,1927.85
668.072,1924.65
670.824,1925.15
673.575,1923.1
676.326,1926.35
679.075,1924.75
681.824,1921.25
684.572,1926.25
687.319,1920.95
690.065,1923.8
692.81,1918.8
695.554,1925.85
698.298,1920.8
701.04,1924.35
703.782,1920.85
706.522,1921.45
709.262,1921.3
712.001,1924.65
714.739,1923.45
717.477,1920.1
720.213,1923.65
722.948,1927.8
725.683,1927.0
728.417,1922.15
731.15,1925.95
733.882,1927.5
736.613,1928.55
739.343,1925.5
742.072,1922.2
744.801,1922.95
747.528,1926.15
750.255,1924.4
752.981,1929.6
755.706,1930.15
758.43,1930.5
761.153,1934.05
763.875,1933.35
766.597,1933.75
769.317,1933.7
772.037,1936.6
774.756,1933.8
777.474,1941.6
780.191,1941.0
782.907,1944.6
785.623,1946.05
788.337,1948.8
791.051,1952.45
793.764,1965.15
796.475,1989.55
799.186,2026.5
801.897,2067.5
804.606,2143.5
807.314,2170.7
810.022,2179.8
812.729,2138.5
815.434,2068.05
818.139,2025.9
820.844,2002.75
823.547,2002.1
826.249,2004.55
828.951,2018.35
831.651,2043.05
834.351,2065.25
837.05,2100.25
839.748,2123.95
842.445,2123.55
845.142,2088.0
847.837,2042.6
850.532,2012.05
853.225,1987.3
855.918,1972.7
858.61,1965.45
861.302,1954.7
863.992,1953.95
866.681,1950.95
869.37,1944.4
872.058,1949.45
874.745,1949.3
877.431,1947.3
880.116,1951.3
882.8,1944.25
885.484,1947.75
888.166,1946.9
890.848,1948.65
893.529,1958.65
896.209,1960.8
898.888,1963.0
901.566,1965.95
904.244,1960.6
906.921,1951.05
909.596,1942.55
912.271,1944.7
914.945,1942.1
917.619,1944.15
920.291,1941.55
922.963,1942.8
925.633,1946.1
928.303,1946.25
930.972,1948.35
933.64,1961.5
936.308,1968.1
938.974,1981.1
941.64,1978.9
944.304,1975.75
946.968,1971.65
949.631,1963.9
952.294,1962.25
954.955,1957.0
957.615,1962.45
960.275,1972.1
962.934,1985.95
965.592,2008.3
968.249,2036.2
970.905,2073.55
973.561,2073.65
976.215,2061.55
978.869,2024.0
981.522,1985.6
984.174,1968.8
986.826,1974.0
989.476,1973.35
992.126,1993.5
994.774,2008.65
997.422,2020.05
1000.07,2009.35
1002.72,2000.75
1005.36,1988.35
1008.01,1976.85
1010.65,1968.3
1013.29,1967.95
1015.93,1961.25
1018.58,1964.35
1021.22,1962.25
1023.86,1969.15
1026.49,1972.85
1029.13,1989.65
1031.77,1998.85
1034.4,2009.55
1037.04,2007.3
1039.67,2009.8
1042.31,2009.6
1044.94,1996.5
1047.57,1980.35
1050.2,1974.25
1052.83,1969.7
1055.46,1960.4
1058.09,1955.6
1060.72,1955.0
1063.35,1954.45
1065.97,1948.65
1068.6,1951.65
1071.22,1951.5
1073.85,1950.9
1076.47,1951.15
1079.09,1951.85
1081.71,1952.55
1084.33,1954.5
1086.95,1957.75
1089.57,1961.7
1092.19,1956.5
1094.81,1960.6
1097.42,1962.6
1100.04,1964.85
1102.65,1974.5
1105.27,1975.95
1107.88,1966.45
1110.49,1964.75
1113.1,1957.55
1115.71,1958.6
1118.32,1955.4
1120.93,1955.25
1123.54,1960.2
1126.15,1956.9
1128.75,1961.3
1131.36,1960.0
1133.97,1968.3
1136.57,1975.2
1139.17,1990.0
1141.77,2008.2
1144.38,2042.5
1146.98,2074.15
1149.58,2118.85
1152.18,2137.25
1154.77,2148.15
1157.37,2133.4
1159.97,2114.75
1162.56,2109.5
1165.16,2123.9
1167.75,2119.25
1170.35,2093.55
1172.94,2061.85
1175.53,2027.1
1178.12,2002.65
1180.71,1976.95
1183.3,1969.7
1185.89,1966.55
1188.48,1966.8
1191.06,1964.0
1193.65,1966.0
1196.23,1966.65
1198.82,1973.0
1201.4,1973.05
1203.99,1978.55
1206.57,1984.2
1209.15,1988.2
1211.73,2004.65
1214.31,2013.6
1216.89,2032.95
1219.46,2036.95
1222.04,2034.6
1224.62,2029.0
1227.19,2007.65
1229.77,1982.75
1232.34,1986.65
1234.92,1978.45
1237.49,1977.45
1240.06,1980.1
1242.63,1974.95
1245.2,1976.15
1247.77,1979.8
1250.34,1988.65
1252.9,1989.9
1255.47,1992.25
1258.04,1988.65
1260.6,1984.6
1263.17,1974.1
1265.73,1974.3
1268.29,1965.05
1270.85,1972.95
1273.41,1969.75
1275.97,1973.25
1278.53,1968.95
1281.09,1977.05
1283.65,1982.0
1286.21,1987.9
1288.76,1990.75
1291.32,1995.75
1293.87,2001.15
1296.43,2006.95
1298.98,2006.9
1301.53,2016.2
1304.08,2017.85
1306.63,2013.55
1309.18,2005.5
1311.73,2009.9
1314.28,2017.0
1316.83,2038.25
1319.38,2061.2
1321.92,2097.1
1324.47,2142.0
1327.01,2180.15
1329.55,2197.8
1332.1,2183.25
1334.64,2146.15
1337.18,2106.45
1339.72,2058.6
1342.26,2044.65
1344.8,2030.25
1347.34,2023.75
1349.87,2025.8
1352.41,2043.6
1354.95,2058.9
1357.48,2071.3
1360.01,2081.8
1362.55,2073.75
1365.08,2058.3
1367.61,2044.15
1370.14,2030.6
1372.67,2015.0
1375.2,2011.15
1377.73,2011.0
1380.26,1993.35
1382.78,1994.75
1385.31,1983.85
1387.84,1984.65
1390.36,1980.35
1392.88,1974.45
1395.41,1974.35
1397.93,1981.1
1400.45,1974.9
1402.97,1981.75
1405.49,1972.85
1408.01,1974.4
1410.53,1976.2
1413.05,1982.2
1415.56,1978.35
1418.08,1982.9
1420.59,1988.0
1423.11,1995.15
1425.62,2009.6
1428.14,2020.2
1430.65,2043.85
1433.16,2080.0
1435.67,2099.3
1438.18,2109.65
1440.69,2112.25
1443.2,2105.45
1445.7,2124.35
1448.21,2144.35
1450.72,2181.65
1453.22,2231.75
1455.72,2291.25
1458.23,2309.95
1460.73,2307.15
1463.23,2270.8
1465.73,2213.35
1468.23,2153.35
1470.73,2088.3
1473.23,2052.25
1475.73,2027.4
1478.23,2010.85
1480.72,1997.4
1483.22,1995.75
1485.72,1994.45
1488.21,1993.95
1490.7,1990.35
1493.2,1988.45
1495.69,1984.7
1498.18,1981.25
1500.67,1986.7
1503.16,1985.95
1505.65,1987.3
1508.14,1978.85
1510.62,1981.5
1513.11,1983.75
1515.59,1981.1
1518.08,1990.2
1520.56,1986.6
1523.05,1984.85
1525.53,1982.25
1528.01,1990.75
1530.49,1985.1
1532.97,1982.15
1535.45,1990.15
1537.93,1988.25
1540.41,1987.8
1542.89,1992.55
1545.36,1989.15
1547.84,1990.1
1550.31,1987.25
1552.79,1994.1
1555.26,1987.75
1557.73,1988.45
1560.21,1986.75
1562.68,1989.35
1565.15,1998.2
1567.62,1993.65
1570.09,1989.25
1572.56,1993.5
1575.02,1992.75
1577.49,1988.3
1579.95,1989.8
