cm-1,Intensity
-123.878,1853.35
-120.866,1853.9
-117.855,1853.9
-114.845,1854.2
-111.836,1853.2
-108.828,1854.4
-105.821,1854.35
-102.815,1854.45
-99.8104,1853.65
-96.8065,1854.4
-93.8036,1855.75
-90.8016,1854.6
-87.8007,1854.55
-84.8008,1853.95
-81.8019,1854.95
-78.8039,1853.9
-75.807,1852.95
-72.8111,1854.25
-69.8161,1854.45
-66.8222,1854.45
-63.8293,1854.0
-60.8373,1853.25
-57.8464,1854.9
-54.8564,1855.2
-51.8675,1854.95
-48.8795,1854.85
-45.8926,1854.2
-42.9066,1854.55
-39.9216,1854.75
-36.9377,1854.35
-33.9547,1856.55
-30.9727,1854.85
-27.9917,1855.7
-25.0117,1858.15
-22.0326,1859.7
-19.0546,1864.4
-16.0776,1878.9
-13.1015,1940.25
-10.1265,2161.6
-7.1524,2553.0
-4.17932,2972.9
-1.20723,3190.45
1.76388,2929.85
4.734,2259.4
7.70313,1938.6
10.6713,1863.5
13.6384,1855.35
16.6046,1855.5
19.5698,1856.4
22.534,1855.2
25.4972,1855.95
28.4595,1854.9
31.4207,1853.8
34.381,1855.3
37.3403,1854.0
40.2986,1854.9
43.256,1855.35
46.2123,1856.6
49.1677,1863.7
52.1221,1874.7
55.0755,1897.25
58.0279,1925.3
60.9794,1954.5
63.9299,1979.45
66.8794,1986.3
69.8279,1992.0
72.7754,2003.8
75.722,2003.45
78.6676,1997.55
81.6122,1991.0
84.5559,1997.6
87.4985,2009.4
90.4402,2015.0
93.381,2021.65
96.3207,2031.9
99.2595,2029.4
102.197,2035.85
105.134,2040.45
108.07,2034.6
111.005,2023.0
113.939,2010.2
116.872,1999.4
119.804,1998.5
122.735,1992.45
125.665,1987.9
128.594,1982.0
131.522,1976.8
134.449,1982.6
137.375,1976.2
140.301,1974.9
143.225,1973.75
146.148,1970.95
149.07,1979.2
151.992,1979.45
154.912,1982.05
157.832,1981.4
160.75,1991.9
163.668,1993.0
166.584,1991.0
169.5,1991.75
172.414,1995.4
175.328,2002.0
178.241,1999.85
181.153,1990.25
184.063,1991.3
186.973,1989.2
189.882,1988.55
192.79,1981.6
195.697,1981.6
198.603,1983.55
201.508,1985.55
204.412,1988.25
207.315,1996.95
210.217,1989.7
213.119,1991.3
216.019,1983.0
218.918,1979.75
221.816,1988.25
224.714,1988.9
227.61,1983.95
230.506,1988.8
233.4,1995.4
236.294,1990.85
239.187,1993.85
242.078,1992.0
244.969,1996.0
247.859,1993.9
250.748,1993.6
253.636,1991.1
256.523,1996.35
259.409,1990.15
262.294,1991.3
265.178,1991.8
268.061,1990.9
270.943,1988.95
273.824,1981.5
276.705,1988.7
279.584,1980.45
282.463,1980.9
285.34,1986.9
288.217,1985.5
291.092,1987.65
293.967,1983.7
296.841,1979.55
299.713,1981.3
302.585,1977.95
305.456,1987.8
308.326,1984.7
311.195,1989.75
314.063,1986.2
316.93,1986.45
319.797,1990.5
322.662,1986.85
325.526,1988.3
328.389,1988.7
331.252,1988.85
334.113,1983.7
336.974,1987.7
339.834,1988.3
342.692,1981.1
345.55,1981.05
348.407,1983.95
351.263,1981.2
354.118,1978.0
356.972,1983.95
359.825,1982.35
362.677,1988.8
365.529,1988.7
368.379,1983.2
371.228,1989.5
374.077,1988.05
376.924,1989.8
379.771,1990.65
382.616,1994.65
385.461,1999.55
388.305,2013.55
391.148,2027.4
393.99,2040.15
396.831,2053.95
399.671,2049.95
402.51,2026.35
405.348,2020.3
408.186,2012.1
411.022,1994.8
413.858,2000.1
416.692,1992.25
419.526,1987.8
422.359,1983.05
425.19,1982.6
428.021,1981.85
430.851,1983.65
433.68,1989.25
436.508,1982.2
439.335,1986.55
442.162,1987.45
444.987,1998.85
447.811,1999.55
450.635,1998.7
453.458,2001.6
456.279,1996.3
459.1,1997.6
461.92,1997.45
464.739,1992.45
467.557,1993.2
470.374,1988.4
473.19,1991.05
476.005,1985.15
478.82,1987.15
481.633,1984.1
484.445,1979.2
487.257,1977.9
490.068,1978.65
492.878,1983.55
495.686,1981.35
498.494,1986.55
501.301,1982.35
504.107,1984.5
506.913,1985.35
509.717,1985.9
512.52,1986.8
515.323,1986.15
518.124,1992.1
520.925,1990.9
523.725,1999.0
526.524,1998.85
529.322,2004.6
532.119,1990.25
534.915,1997.15
537.71,1990.2
540.504,1988.5
543.298,1986.3
546.09,1984.35
548.882,1985.95
551.673,1986.2
554.462,1987.15
557.251,1983.7
560.039,1985.6
562.826,1984.8
565.613,1978.7
568.398,1979.6
571.182,1984.05
573.966,1982.85
576.748,1983.7
579.53,1986.5
582.311,1985.15
585.091,1980.25
587.87,1980.7
590.648,1980.0
593.425,1982.7
596.201,1983.35
598.977,1983.45
601.751,1982.15
604.525,1983.8
607.298,1982.9
610.069,1983.35
612.84,1983.25
615.61,1985.55
618.38,1986.85
621.148,1986.55
623.915,1984.85
626.682,1981.4
629.447,1987.15
632.212,1980.15
634.976,1988.35
637.739,1989.25
640.501,1984.55
643.262,1984.05
646.022,1992.35
648.781,1986.7
651.54,1993.1
654.297,1989.45
657.054,1989.25
659.81,1989.65
662.565,1991.45
665.319,1995.1
668.072,1994.4
670.824,1992.1
673.575,1991.5
676.326,1986.2
679.075,1993.1
681.824,1992.7
684.572,1989.9
687.319,1992.0
690.065,1988.1
692.81,1983.25
695.554,1986.55
698.298,1982.55
701.04,1985.7
703.782,1989.8
706.522,1987.3
709.262,1992.4
712.001,1988.2
714.739,1987.7
717.477,1986.6
720.213,1985.3
722.948,1986.3
725.683,1981.15
728.417,1987.45
731.15,1991.4
733.882,1986.15
736.613,1988.0
739.343,1988.6
742.072,1990.15
744.801,1989.8
747.528,1984.15
750.255,1989.8
752.981,1984.85
755.706,1985.4
758.43,1992.4
761.153,1990.8
763.875,1998.0
766.597,1994.5
769.317,1995.55
772.037,1995.45
774.756,1992.5
777.474,1995.6
780.191,2001.2
782.907,1995.55
785.623,1995.8
788.337,1995.25
791.051,2005.4
793.764,2013.2
796.475,2018.55
799.186,2033.1
801.897,2063.85
804.606,2097.0
807.314,2114.75
810.022,2120.25
812.729,2092.4
815.434,2067.7
818.139,2040.4
820.844,2029.15
823.547,2020.25
826.249,2025.0
