cm-1,A
4000.0,0.00017968160129686397
3999.0,0.0001866158881157912
3998.0,0.00018908561946636088
3997.0,0.00018599432955646077
3996.0,0.0001809791555933153
3995.0,0.00017903412314549728
3994.0,0.0001812039248545031
3993.0,0.00018394842992225282
3992.0,0.00018335468585359716
3991.0,0.000179572934701895
3990.0,0.00017613702603716584
3989.0,0.0001756277073357732
3988.0,0.00017731884264347159
3987.0,0.0001788457339420718
3986.0,0.00017939424226934568
3985.0,0.0001804048628993105
3984.0,0.00018339346140457374
3983.0,0.0001879155735880194
3982.0,0.00019167268659608678
3981.0,0.00019237450753658485
3980.0,0.00018956374169489638
3979.0,0.0001844349301783247
3978.0,0.00017872322945888819
3977.0,0.0001741132564775954
3976.0,0.0001723110983043785
3975.0,0.0001747853580108972
3974.0,0.00018112213732943497
3973.0,0.00018793216533916838
3972.0,0.00019070362176931244
3971.0,0.00018757012319354528
3970.0,0.0001813166737008161
3969.0,0.0001773626789293133
3968.0,0.00017913479575143085
3967.0,0.00018560630127295737
3966.0,0.000192687590493267
3965.0,0.00019653385300441898
3964.0,0.00019639432048863337
3963.0,0.0001949543909580331
3962.0,0.0001959512240817089
3961.0,0.00020063677276764872
3960.0,0.00020664180733418402
3959.0,0.00021033623605152044
3958.0,0.0002100397413946774
3957.0,0.00020691447209424411
3956.0,0.00020287869130443327
3955.0,0.00019863812636702904
3954.0,0.0001936939799267926
3953.0,0.00018779897052505386
3952.0,0.0001821998618044303
3951.0,0.00017927290321336528
3950.0,0.0001811414180650058
3949.0,0.00018736001748682126
3948.0,0.00019441948286386893
3947.0,0.00019807863062343061
3946.0,0.00019618646417097054
3945.0,0.00019097013152359274
3944.0,0.00018724720904577275
3943.0,0.00018788430485378092
3942.0,0.00019186982663469462
3941.0,0.00019566130825849194
3940.0,0.00019707801611462618
3939.0,0.0001966260126518239
3938.0,0.00019593207634498113
3937.0,0.00019625606064184984
3936.0,0.00019774097979974813
3935.0,0.0002005349798335043
3934.0,0.00020492579169819182
3933.0,0.00021070746977486807
3932.0,0.00021552166009099324
3931.0,0.000216059337319599
3930.0,0.00021055625852195589
3929.0,0.00019917714340608186
3928.0,0.00018444898269871053
3927.0,0.0001706876608433749
3926.0,0.0001634862556223278
3925.0,0.00016572675365353546
3924.0,0.00017405191908026105
3923.0,0.00018231897390260526
3922.0,0.00018773958910157636
3921.0,0.00019332458856742855
3920.0,0.00020311090548504886
3919.0,0.00021593972072293962
3918.0,0.00022583821145833057
3917.0,0.00022728413311170603
3916.0,0.00022066231145127747
3915.0,0.0002107797035221891
3914.0,0.00020179917184517113
3913.0,0.00019610505059271483
3912.0,0.00019443286313444697
3911.0,0.0001956838513220723
3910.0,0.00019796552628542727
3909.0,0.00019919789824303098
3908.0,0.00019805141751831786
3907.0,0.0001957935423199139
3906.0,0.00019687227222430262
3905.0,0.0002063056921899405
3904.0,0.00022281976348553756
3903.0,0.0002354477407054197
3902.0,0.00023247544091161104
3901.0,0.00021371935719233172
3900.0,0.00019141436223113484
3899.0,0.00017885332472190852
3898.0,0.0001784028943955236
3897.0,0.00018276653526249438
3896.0,0.00018591766438013746
3895.0,0.00018657613838666664
3894.0,0.00018599031429422967
3893.0,0.00018715947916548605
3892.0,0.0001947803651131978
3891.0,0.0002117796240644679
3890.0,0.00023298591533376365
3889.0,0.000247154678577238
3888.0,0.00024641063625458056
3887.0,0.00023271106435845002
3886.0,0.00021691190426341856
3885.0,0.0002084819314666646
3884.0,0.00020517653009840728
3883.0,0.0001977909331681984
3882.0,0.00018395994669389616
3881.0,0.00017262899369418106
3880.0,0.00017394161288726117
3879.0,0.000185955903264966
3878.0,0.00019628307485528539
3877.0,0.00019619839006924792
3876.0,0.00018773769422883696
3875.0,0.00018049602318666834
3874.0,0.00018174363122224217
3873.0,0.0001877794532463492
3872.0,0.00018902590289382047
3871.0,0.000183829448709511
3870.0,0.0001822942886043346
3869.0,0.00019103996053107444
3868.0,0.00020170262937644766
3867.0,0.00020290642686458338
3866.0,0.00019544387987033502
3865.0,0.00018899081726272992
3864.0,0.0001908535779904263
3863.0,0.00019865703111337596
3862.0,0.00020376176219653029
3861.0,0.00019989856816423073
3860.0,0.0001885326747834323
3859.0,0.00017810989851141314
3858.0,0.00017715715179448036
3857.0,0.0001873934770879656
3856.0,0.00020226660494590055
3855.0,0.00021026604157794277
3854.0,0.0002111598565262547
3853.0,0.0002149315287889883
3852.0,0.00022236811161203648
3851.0,0.00022649603669241492
3850.0,0.00022604314153964675
3849.0,0.00022305568094858083
3848.0,0.00021779385614071028
3847.0,0.0002093841575005552
3846.0,0.00019983050523727087
3845.0,0.0001925444423040481
3844.0,0.0001895796421591343
3843.0,0.0001902933026122237
3842.0,0.00019200762379884104
3841.0,0.0001924160913592774
3840.0,0.00019237954316815738
3839.0,0.000194773292772111
3838.0,0.00020067322856067002
3837.0,0.00020846295987965707
3836.0,0.00021516523752005605
3835.0,0.0002179895995439602
3834.0,0.00021632615481571144
3833.0,0.00021160337164414784
3832.0,0.00020633572524920193
3831.0,0.00020215322644913955
3830.0,0.00019856078240013846
3829.0,0.0001945207782042285
3828.0,0.00019126475123070396
3827.0,0.00019250889667759663
3826.0,0.00019974384447052666
3825.0,0.00020832663366898816
3824.0,0.00021047163926955607
3823.0,0.00020277945102816386
3822.0,0.00019369914099200852
3821.0,0.00019665025518119978
3820.0,0.00021144178002834707
3819.0,0.0002243940571844507
3818.0,0.0002275720884750116
3817.0,0.00022543783436927928
3816.0,0.0002259264715044752
3815.0,0.00022904346413882498
3814.0,0.00022772464816336337
3813.0,0.00022020552692534072
3812.0,0.0002131834122054636
3811.0,0.00021195909056836624
3810.0,0.0002140312483593478
3809.0,0.00021339392018147527
3808.0,0.00020864764077476068
3807.0,0.00020487193822055867
3806.0,0.00020453124638170495
3805.0,0.00020131493683985435
3804.0,0.00018922957571022273
3803.0,0.00017120831515217135
3802.0,0.0001605996465720183
3801.0,0.0001700524635583753
3800.0,0.00019367138807222168
3799.0,0.00021455140247149374
3798.0,0.00022341285925398554
3797.0,0.00022055799443770766
3796.0,0.0002111660002592433
3795.0,0.00020025614881005402
3794.0,0.0001906386472592253
3793.0,0.00018390971531584378
3792.0,0.00018141706549197763
3791.0,0.0001826807370560378
3790.0,0.00018622765593071964
3789.0,0.00019101102814232315
3788.0,0.00019526710454191435
3787.0,0.000195869352972386
3786.0,0.00019161718818636975
3785.0,0.0001869994848164864
3784.0,0.00018926670885138406
3783.0,0.00020015047884406386
3782.0,0.0002126072231282074
3781.0,0.00021786984211101426
3780.0,0.00021386792674641622
3779.0,0.00020727082863516142
3778.0,0.0002051239134545597
3777.0,0.00020701140770365458
3776.0,0.00020968017772679353
3775.0,0.00021293465828577107
3774.0,0.00021709046334798788
3773.0,0.00021961441971921698
3772.0,0.00021757812159859378
3771.0,0.00021345484568428157
3770.0,0.00021499771598812412
3769.0,0.00022602640562079189
3768.0,0.0002405082699660101
3767.0,0.0002498178448577086
3766.0,0.00025047445430472404
3765.0,0.00024556760950255805
3764.0,0.00024052766544744415
3763.0,0.00023757228823342857
3762.0,0.0002366654651458247
3761.0,0.00023758111290658453
3760.0,0.00023868556466933135
3759.0,0.00023844322455513238
3758.0,0.0002373420626423944
3757.0,0.00023658767625122355
3756.0,0.00023485614997763445
3755.0,0.0002329240711632717
3754.0,0.00023760077411439122
3753.0,0.0002583919731897064
3752.0,0.0002947223732897564
3751.0,0.00033036979490043764
3750.0,0.0003515927352637366
3749.0,0.0003599944450710861
3748.0,0.00036053754567380483
3747.0,0.00035274651920286324
3746.0,0.00033593082151850526
3745.0,0.00031600065932409595
3744.0,0.0003026885901263929
3743.0,0.00029471409846864606
3742.0,0.00028810167440557275
3741.0,0.00028835306145391746
3740.0,0.00029955496677770916
3739.0,0.0003154234400183938
3738.0,0.00032596562957988226
3737.0,0.00033021892037487903
3736.0,0.0003330613906581384
3735.0,0.00033519817664352087
3734.0,0.00033448440886752677
3733.0,0.0003314216444926253
3732.0,0.00032815532354854224
3731.0,0.0003261518383764449
3730.0,0.00032591118969150135
3729.0,0.0003270464809021796
3728.0,0.0003287615308454208
3727.0,0.0003296840284987946
3726.0,0.0003284626076750614
3725.0,0.000323855864595159
3724.0,0.00031403273410080185
3723.0,0.0002977126889357886
3722.0,0.00027624093293093636
3721.0,0.00025363283153650887
3720.0,0.00023508145096096588
3719.0,0.00022520967800781849
3718.0,0.0002269345607174327
3717.0,0.0002394903217972003
3716.0,0.00025701848942579527
3715.0,0.0002741438351381276
3714.0,0.0002918818554181802
3713.0,0.0003148954812053599
3712.0,0.0003419755336515069
3711.0,0.00036367211509570553
3710.0,0.0003752688625640869
3709.0,0.0003790815208722753
3708.0,0.00037742325730049167
3707.0,0.00037258677258342047
3706.0,0.00036626879221444606
3705.0,0.0003581727327126037
3704.0,0.0003473054549273044
3703.0,0.0003371870974723802
3702.0,0.00033746388116501105
3701.0,0.0003551753353029205
3700.0,0.00038430731457519995
3699.0,0.00041067450700345927
3698.0,0.0004246655546410168
3697.0,0.00042677562554807656
3696.0,0.0004235992038864742
3695.0,0.0004208143894832622
3694.0,0.00042030422925821824
3693.0,0.0004198055705523303
3692.0,0.00041533126788720093
3691.0,0.0004024707206594805
3690.0,0.00038018485051957696
3689.0,0.000355286064333729
3688.0,0.0003379549203337826
3687.0,0.000331563464107054
3686.0,0.0003327182128247026
3685.0,0.00033949005022744624
3684.0,0.0003517213226766489
3683.0,0.0003663688091089493
3682.0,0.00037747094555309153
3681.0,0.0003829453991724031
3680.0,0.0003882314278181799
3679.0,0.00039915283374619063
3678.0,0.0004134428461719401
3677.0,0.0004206603203413212
3676.0,0.0004141365983155418
3675.0,0.00040329398241746833
3674.0,0.0004004488835793145
3673.0,0.00040209574653897906
3672.0,0.00040346271303023993
3671.0,0.0004044715174026346
3670.0,0.00040528453408402083
3669.0,0.0004039483791220522
3668.0,0.00039776639774581537
3667.0,0.00038692555803855274
3666.0,0.0003784586838133957
3665.0,0.0003791667628070698
3664.0,0.00038795693287418346
3663.0,0.0003965048430580604
3662.0,0.00039869444519552476
3661.0,0.000398211153121082
3660.0,0.0004035670963295178
3659.0,0.00041844312179178706
3658.0,0.0004373472426156659
3657.0,0.00045168064163882723
3656.0,0.0004588811820306199
3655.0,0.00046310513815440914
3654.0,0.0004676300366520424
3653.0,0.00047097615164934663
3652.0,0.00047157073525902027
3651.0,0.0004709231002086179
3650.0,0.0004745225793385072
3649.0,0.0004840153754609147
3648.0,0.000495074302578062
3647.0,0.0005024278025844032
3646.0,0.0005048873131165576
3645.0,0.0005040916669826529
3644.0,0.0005033805158316273
3643.0,0.0005060205164345987
3642.0,0.0005120915424006134
3641.0,0.0005178006053179517
3640.0,0.0005188199637437551
3639.0,0.0005169304046997768
3638.0,0.0005195349456608035
3637.0,0.0005311862861043375
3636.0,0.0005486218336374742
3635.0,0.0005653862135257408
3634.0,0.0005801775623838821
3633.0,0.000596648620332917
3632.0,0.0006159411498822214
3631.0,0.0006312316342308541
3630.0,0.0006320458242213496
3629.0,0.0006189131519401951
3628.0,0.0006081438212731443
3627.0,0.0006082731392934846
3626.0,0.0006120832089869295
3625.0,0.0006141032492161159
3624.0,0.0006122288586721898
3623.0,0.000604108920129772
3622.0,0.0005868921015592954
3621.0,0.0005615414150266204
3620.0,0.0005370937804787137
3619.0,0.000526632463880438
3618.0,0.0005340869753745221
3617.0,0.0005503362626245555
3616.0,0.0005649053240189769
3615.0,0.000574951519299068
3614.0,0.0005848120312033111
3613.0,0.0005998962456033867
3612.0,0.0006194620141111144
3611.0,0.0006364444671419102
3610.0,0.0006436618515559819
3609.0,0.0006372052635520014
3608.0,0.0006183690891395391
3607.0,0.0005943921429743577
3606.0,0.0005735293749048974
3605.0,0.0005597770551552056
3604.0,0.0005527068496780565
3603.0,0.0005504842715105231
3602.0,0.0005505290148150544
3601.0,0.0005502048124014922
3600.0,0.000548528355669694
3599.0,0.000546909237950126
3598.0,0.0005479129006319928
3597.0,0.0005530111672048698
3596.0,0.0005616982814591236
