cm-1,Intensity
-123.878,1852.85
-120.866,1853.55
-117.855,1853.55
-114.845,1852.55
-111.836,1854.0
-108.828,1852.7
-105.821,1851.8
-102.815,1853.2
-99.8104,1852.8
-96.8065,1853.05
-93.8036,1853.45
-90.8016,1853.85
-87.8007,1853.45
-84.8008,1854.05
-81.8019,1851.95
-78.8039,1854.6
-75.807,1852.35
-72.8111,1853.45
-69.8161,1853.9
-66.8222,1853.25
-63.8293,1853.4
-60.8373,1853.95
-57.8464,1853.35
-54.8564,1853.1
-51.8675,1853.5
-48.8795,1852.65
-45.8926,1853.2
-42.9066,1854.1
-39.9216,1854.5
-36.9377,1854.45
-33.9547,1854.4
-30.9727,1857.6
-27.9917,1856.25
-25.0117,1858.0
-22.0326,1859.3
-19.0546,1865.6
-16.0776,1888.8
-13.1015,1983.6
-10.1265,2318.0
-7.1524,2937.95
-4.17932,3670.55
-1.20723,3870.45
1.76388,3375.05
4.734,2482.1
7.70313,1966.4
10.6713,1866.0
13.6384,1855.75
16.6046,1854.75
19.5698,1855.85
22.534,1855.15
25.4972,1854.9
28.4595,1854.9
31.4207,1855.9
34.381,1856.05
37.3403,1856.7
40.2986,1856.9
43.256,1858.95
46.2123,1868.05
49.1677,1899.35
52.1221,1973.15
55.0755,2134.35
58.0279,2319.7
60.9794,2514.7
63.9299,2625.5
66.8794,2694.6
69.8279,2713.5
72.7754,2713.95
75.722,2704.35
78.6676,2684.15
81.6122,2663.75
84.5559,2637.5
87.4985,2612.85
90.4402,2609.1
93.381,2600.6
96.3207,2564.0
99.2595,2557.45
102.197,2544.3
105.134,2533.15
108.07,2526.05
111.005,2506.7
113.939,2493.55
116.872,2504.45
119.804,2512.7
122.735,2477.6
125.665,2467.1
128.594,2455.3
131.522,2446.05
134.449,2425.3
137.375,2429.45
140.301,2437.6
143.225,2439.45
146.148,2438.45
149.07,2449.0
151.992,2468.0
154.912,2466.25
157.832,2459.4
160.75,2467.1
163.668,2459.8
166.584,2443.8
169.5,2425.8
172.414,2413.1
175.328,2431.4
178.241,2422.7
181.153,2419.05
184.063,2444.85
186.973,2455.65
189.882,2459.55
192.79,2467.05
195.697,2453.95
198.603,2436.85
201.508,2429.15
204.412,2424.1
207.315,2426.1
210.217,2407.85
213.119,2398.9
216.019,2399.1
218.918,2394.35
221.816,2370.15
224.714,2380.05
227.61,2376.15
230.506,2385.1
233.4,2370.4
236.294,2386.95
239.187,2384.1
242.078,2399.55
244.969,2394.75
247.859,2393.2
250.748,2368.6
253.636,2365.4
256.523,2369.75
259.409,2350.4
262.294,2358.1
265.178,2343.25
268.061,2345.55
270.943,2343.75
273.824,2358.65
276.705,2361.85
279.584,2373.3
282.463,2395.9
285.34,2398.8
288.217,2410.2
291.092,2439.2
293.967,2451.9
296.841,2445.55
299.713,2435.5
302.585,2428.55
305.456,2434.9
308.326,2450.4
311.195,2457.25
314.063,2468.25
316.93,2446.0
319.797,2446.85
322.662,2456.1
325.526,2433.1
328.389,2427.45
331.252,2404.05
334.113,2405.6
336.974,2404.1
339.834,2407.8
342.692,2403.3
345.55,2397.1
348.407,2396.5
351.263,2404.9
354.118,2400.7
356.972,2395.85
359.825,2407.9
362.677,2416.4
365.529,2419.65
368.379,2424.9
371.228,2436.9
374.077,2458.45
376.924,2473.35
379.771,2477.3
382.616,2498.25
385.461,2505.55
388.305,2539.05
391.148,2554.6
393.99,2561.4
396.831,2583.45
399.671,2575.6
402.51,2580.15
405.348,2548.4
408.186,2550.75
411.022,2551.3
413.858,2551.6
416.692,2523.4
419.526,2505.15
422.359,2497.8
425.19,2466.3
428.021,2465.95
430.851,2457.95
433.68,2445.65
436.508,2443.15
439.335,2423.1
442.162,2435.8
444.987,2439.65
447.811,2443.65
450.635,2419.45
453.458,2444.4
456.279,2446.7
459.1,2423.2
461.92,2415.6
464.739,2417.25
467.557,2431.3
470.374,2421.1
473.19,2440.45
476.005,2433.05
478.82,2428.6
481.633,2432.65
484.445,2428.3
487.257,2438.0
490.068,2445.2
492.878,2448.7
495.686,2436.15
498.494,2444.15
501.301,2432.25
504.107,2462.1
506.913,2466.65
509.717,2468.6
512.52,2476.15
515.323,2460.3
518.124,2454.25
520.925,2454.6
523.725,2466.3
526.524,2476.65
529.322,2470.2
532.119,2470.6
534.915,2482.35
537.71,2482.65
540.504,2489.2
543.298,2473.2
546.09,2464.7
548.882,2485.3
551.673,2491.6
554.462,2494.95
557.251,2501.75
560.039,2497.45
562.826,2500.95
565.613,2500.3
568.398,2518.9
571.182,2506.65
573.966,2494.05
576.748,2502.25
579.53,2503.1
582.311,2516.95
585.091,2513.5
587.87,2509.5
590.648,2521.2
593.425,2507.05
596.201,2511.95
598.977,2509.75
601.751,2509.2
604.525,2515.95
607.298,2493.2
610.069,2499.9
612.84,2517.0
615.61,2537.15
618.38,2535.55
621.148,2535.15
623.915,2535.9
626.682,2534.0
629.447,2532.5
632.212,2544.75
634.976,2535.3
637.739,2550.8
640.501,2551.3
643.262,2553.1
646.022,2559.2
648.781,2574.05
651.54,2558.9
654.297,2558.6
657.054,2568.5
659.81,2576.6
662.565,2588.45
665.319,2588.95
668.072,2594.9
670.824,2571.45
673.575,2600.2
676.326,2618.4
679.075,2596.0
681.824,2591.4
684.572,2591.45
687.319,2583.55
690.065,2586.35
692.81,2584.45
695.554,2602.4
698.298,2595.25
701.04,2596.3
703.782,2578.25
706.522,2601.05
709.262,2589.05
712.001,2591.55
714.739,2596.7
717.477,2568.8
720.213,2567.35
722.948,2585.45
725.683,2574.5
728.417,2579.85
731.15,2602.45
733.882,2634.7
736.613,2653.3
739.343,2653.5
742.072,2640.75
744.801,2635.45
747.528,2636.8
750.255,2619.65
752.981,2597.15
755.706,2613.7
758.43,2605.95
761.153,2613.7
763.875,2590.55
766.597,2593.6
769.317,2600.25
772.037,2591.05
774.756,2605.9
777.474,2606.5
780.191,2577.3
782.907,2571.4
785.623,2573.35
788.337,2571.6
791.051,2569.75
793.764,2572.8
796.475,2575.4
799.186,2577.85
801.897,2584.15
804.606,2572.05
807.314,2591.2
810.022,2574.9
812.729,2568.55
815.434,2569.3
818.139,2564.7
820.844,2567.45
823.547,2569.8
826.249,2594.2
828.951,2583.4
831.651,2580.65
834.351,2582.9
837.05,2596.7
839.748,2605.15
842.445,2617.8
845.142,2633.95
847.837,2665.9
850.532,2687.55
853.225,2690.0
855.918,2743.45
858.61,2802.2
861.302,2908.8
863.992,3016.45
866.681,3141.75
869.37,3227.6
872.058,3313.25
874.745,3328.25
877.431,3262.4
880.116,3101.9
882.8,2943.35
885.484,2831.3
888.166,2773.05
890.848,2744.9
893.529,2702.1
896.209,2701.65
898.888,2685.1
901.566,2696.5
904.244,2705.4
906.921,2682.35
909.596,2668.9
912.271,2684.1
914.945,2693.75
917.619,2699.25
920.291,2685.85
922.963,2676.9
925.633,2668.55
928.303,2662.65
930.972,2673.25
933.64,2646.2
936.308,2646.25
938.974,2637.5
941.64,2652.3
944.304,2656.55
946.968,2645.75
949.631,2634.6
952.294,2647.2
954.955,2652.1
957.615,2655.4
960.275,2643.85
962.934,2646.2
965.592,2651.1
968.249,2640.95
970.905,2632.2
973.561,2640.15
976.215,2632.5
978.869,2626.65
981.522,2631.0
984.174,2653.65
986.826,2659.0
989.476,2639.95
992.126,2649.15
994.774,2645.35
997.422,2668.25
1000.07,2664.8
1002.72,2675.2
1005.36,2658.6
1008.01,2660.75
1010.65,2659.9
1013.29,2669.7
1015.93,2684.1
1018.58,2677.05
1021.22,2704.55
1023.86,2716.55
1026.49,2740.55
1029.13,2750.25
1031.77,2777.65
1034.4,2822.35
1037.04,2830.1
1039.67,2847.55
1042.31,2868.1
1044.94,2877.55
1047.57,2897.1
1050.2,2879.55
1052.83,2825.2
1055.46,2789.35
1058.09,2770.55
1060.72,2760.45
1063.35,2746.2
1065.97,2768.4
1068.6,2743.35
1071.22,2753.6
1073.85,2727.6
1076.47,2734.65
1079.09,2745.6
1081.71,2754.3
1084.33,2781.15
1086.95,2828.25
1089.57,2863.7
1092.19,2856.7
1094.81,2869.1
1097.42,2860.75
1100.04,2851.3
1102.65,2843.95
1105.27,2828.65
1107.88,2853.1
1110.49,2867.1
1113.1,2859.5
1115.71,2863.05
1118.32,2923.25
1120.93,2934.2
1123.54,2967.3
1126.15,2998.55
1128.75,3000.55
1131.36,2995.9
1133.97,2960.75
1136.57,2908.6
1139.17,2878.8
1141.77,2857.2
1144.38,2829.45
1146.98,2785.45
1149.58,2757.95
1152.18,2744.2
1154.77,2734.05
1157.37,2749.25
1159.97,2744.4
1162.56,2732.35
1165.16,2748.75
1167.75,2739.25
1170.35,2757.05
1172.94,2765.35
1175.53,2766.2
1178.12,2767.2
1180.71,2801.1
1183.3,2799.75
1185.89,2782.2
1188.48,2800.35
1191.06,2793.75
1193.65,2780.95
1196.23,2775.35
1198.82,2789.8
1201.4,2798.7
1203.99,2798.4
1206.57,2803.75
1209.15,2803.35
1211.73,2800.2
1214.31,2788.1
1216.89,2811.15
1219.46,2802.9
1222.04,2782.6
1224.62,2801.0
1227.19,2797.15
1229.77,2783.45
1232.34,2784.9
1234.92,2770.05
1237.49,2771.15
1240.06,2773.15
1242.63,2799.5
1245.2,2785.0
1247.77,2764.45
1250.34,2777.9
1252.9,2791.4
1255.47,2787.35
1258.04,2817.25
1260.6,2804.15
1263.17,2802.25
1265.73,2794.95
1268.29,2810.4
1270.85,2803.55
1273.41,2820.85
1275.97,2795.8
1278.53,2806.2
1281.09,2815.6
1283.65,2820.95
1286.21,2866.0
1288.76,2892.85
1291.32,2912.1
1293.87,2937.7
1296.43,2961.3
1298.98,2965.6
1301.53,2985.05
1304.08,2951.6
1306.63,2938.05
1309.18,2926.15
1311.73,2921.4
1314.28,2894.3
1316.83,2901.1
1319.38,2891.65
1321.92,2868.6
1324.47,2861.95
1327.01,2890.05
1329.55,2895.75
1332.1,2893.25
1334.64,2915.7
1337.18,2894.8
1339.72,2910.15
1342.26,2905.9
1344.8,2894.45
1347.34,2915.95
1349.87,2915.05
1352.41,2923.8
1354.95,2905.7
1357.48,2902.0
1360.01,2895.65
1362.55,2903.45
1365.08,2881.15
1367.61,2860.7
1370.14,2884.95
