cm-1,Intensity
-123.878,1855.4
-120.866,1856.6
-117.855,1855.3
-114.845,1855.25
-111.836,1855.9
-108.828,1856.7
-105.821,1855.85
-102.815,1855.55
-99.8104,1855.3
-96.8065,1855.95
-93.8036,1855.75
-90.8016,1855.9
-87.8007,1855.3
-84.8008,1854.3
-81.8019,1854.5
-78.8039,1854.95
-75.807,1857.0
-72.8111,1856.55
-69.8161,1855.45
-66.8222,1856.55
-63.8293,1855.2
-60.8373,1854.85
-57.8464,1855.65
-54.8564,1856.9
-51.8675,1855.85
-48.8795,1856.05
-45.8926,1856.5
-42.9066,1858.25
-39.9216,1856.95
-36.9377,1857.7
-33.9547,1858.2
-30.9727,1859.05
-27.9917,1859.35
-25.0117,1859.95
-22.0326,1861.3
-19.0546,1866.85
-16.0776,1888.3
-13.1015,1973.0
-10.1265,2279.65
-7.1524,2866.7
-4.17932,3640.05
-1.20723,3972.65
1.76388,3418.95
4.734,2507.8
7.70313,1971.7
10.6713,1869.8
13.6384,1861.65
16.6046,1859.2
19.5698,1858.95
22.534,1858.6
25.4972,1859.05
28.4595,1860.25
31.4207,1860.2
34.381,1860.4
37.3403,1861.65
40.2986,1864.35
43.256,1874.3
46.2123,1901.3
49.1677,1982.95
52.1221,2211.45
55.0755,2625.2
58.0279,3205.4
60.9794,3810.2
63.9299,4254.45
66.8794,4488.2
69.8279,4599.45
72.7754,4589.0
75.722,4544.6
78.6676,4478.15
81.6122,4366.0
84.5559,4232.2
87.4985,4117.25
90.4402,4016.4
93.381,3869.4
96.3207,3710.15
99.2595,3569.2
102.197,3440.95
105.134,3371.65
108.07,3259.6
111.005,3152.5
113.939,3061.05
116.872,3016.55
119.804,2929.95
122.735,2840.1
125.665,2800.55
128.594,2735.2
131.522,2677.15
134.449,2644.65
137.375,2597.35
140.301,2588.7
143.225,2558.1
146.148,2551.5
149.07,2563.85
151.992,2551.5
154.912,2556.6
157.832,2530.35
160.75,2511.9
163.668,2514.15
166.584,2518.0
169.5,2507.6
172.414,2495.1
175.328,2478.9
178.241,2474.3
181.153,2471.15
184.063,2467.1
186.973,2474.5
189.882,2497.1
192.79,2478.75
195.697,2478.45
198.603,2480.25
201.508,2494.95
204.412,2492.0
207.315,2500.0
210.217,2520.9
213.119,2509.7
216.019,2510.15
218.918,2508.45
221.816,2535.6
224.714,2501.15
227.61,2482.35
230.506,2471.4
233.4,2456.15
236.294,2432.6
239.187,2406.25
242.078,2379.05
244.969,2365.35
247.859,2349.95
250.748,2349.55
253.636,2350.9
256.523,2333.85
259.409,2332.9
262.294,2337.65
265.178,2317.45
268.061,2315.4
270.943,2344.95
273.824,2331.2
276.705,2326.25
279.584,2322.6
282.463,2304.4
285.34,2306.05
288.217,2309.3
291.092,2316.8
293.967,2309.2
296.841,2305.1
299.713,2308.65
302.585,2305.2
305.456,2295.85
308.326,2284.15
311.195,2283.9
314.063,2284.25
316.93,2288.9
319.797,2286.2
322.662,2297.65
325.526,2292.05
328.389,2293.7
331.252,2289.45
334.113,2283.7
336.974,2270.2
339.834,2281.05
342.692,2296.0
345.55,2293.95
348.407,2294.0
351.263,2277.65
354.118,2273.6
356.972,2275.1
359.825,2274.25
362.677,2277.35
365.529,2287.05
368.379,2278.15
371.228,2285.7
374.077,2282.15
376.924,2278.75
379.771,2294.75
382.616,2288.95
385.461,2280.3
388.305,2293.8
391.148,2290.95
393.99,2298.8
396.831,2284.0
399.671,2278.35
402.51,2278.85
405.348,2286.6
408.186,2292.75
411.022,2286.7
413.858,2285.45
416.692,2276.75
419.526,2256.25
422.359,2243.0
425.19,2243.55
428.021,2232.65
430.851,2248.3
433.68,2251.55
436.508,2243.65
439.335,2234.05
442.162,2239.65
444.987,2221.85
447.811,2230.9
450.635,2224.8
453.458,2230.9
456.279,2209.4
459.1,2203.0
461.92,2216.8
464.739,2202.75
467.557,2208.75
470.374,2210.9
473.19,2209.95
476.005,2209.35
478.82,2206.25
481.633,2205.8
484.445,2201.8
487.257,2195.85
490.068,2194.3
492.878,2192.45
495.686,2187.85
498.494,2188.35
501.301,2201.45
504.107,2194.2
506.913,2188.7
509.717,2190.1
512.52,2193.8
515.323,2183.45
518.124,2182.95
520.925,2189.85
523.725,2183.25
526.524,2196.55
529.322,2198.4
532.119,2198.25
534.915,2204.45
537.71,2205.3
540.504,2195.65
543.298,2193.35
546.09,2185.25
548.882,2199.15
551.673,2196.8
554.462,2182.8
557.251,2194.35
560.039,2188.95
562.826,2182.2
565.613,2181.25
568.398,2182.5
571.182,2180.4
573.966,2181.2
576.748,2168.85
579.53,2177.15
582.311,2156.1
585.091,2163.5
587.87,2159.55
590.648,2155.35
593.425,2152.2
596.201,2175.6
598.977,2174.55
601.751,2168.75
604.525,2164.7
607.298,2162.45
610.069,2180.25
612.84,2215.3
615.61,2267.8
618.38,2315.3
621.148,2301.85
623.915,2285.2
626.682,2228.6
629.447,2195.15
632.212,2163.25
634.976,2158.35
637.739,2155.2
640.501,2150.95
643.262,2142.9
646.022,2139.3
648.781,2135.85
651.54,2145.2
654.297,2155.75
657.054,2148.7
659.81,2139.25
662.565,2129.85
665.319,2139.25
668.072,2134.3
670.824,2135.45
673.575,2131.8
676.326,2128.8
679.075,2133.5
681.824,2125.7
684.572,2130.25
687.319,2131.6
690.065,2130.2
692.81,2129.45
695.554,2133.95
698.298,2135.4
701.04,2131.85
703.782,2134.75
706.522,2126.05
709.262,2118.35
712.001,2119.8
714.739,2119.75
717.477,2121.5
720.213,2125.35
722.948,2130.05
725.683,2131.05
728.417,2129.35
731.15,2145.15
733.882,2148.15
736.613,2151.05
739.343,2170.6
742.072,2172.65
744.801,2183.7
747.528,2188.65
750.255,2188.45
752.981,2188.15
755.706,2205.9
758.43,2212.35
761.153,2212.0
763.875,2215.2
766.597,2204.0
769.317,2212.1
772.037,2201.8
774.756,2183.5
777.474,2181.85
780.191,2193.8
782.907,2203.4
785.623,2243.7
788.337,2269.75
791.051,2291.5
793.764,2293.95
796.475,2292.35
799.186,2278.9
801.897,2251.85
804.606,2227.6
807.314,2207.45
810.022,2188.95
812.729,2176.55
815.434,2154.25
818.139,2140.9
820.844,2139.35
823.547,2135.3
826.249,2127.3
828.951,2134.0
831.651,2146.2
834.351,2147.9
837.05,2148.8
839.748,2153.05
842.445,2158.7
845.142,2156.7
847.837,2151.55
850.532,2142.6
853.225,2142.95
855.918,2129.35
858.61,2132.3
861.302,2130.15
863.992,2141.7
866.681,2140.25
869.37,2141.0
872.058,2130.5
874.745,2132.65
877.431,2124.85
880.116,2130.25
882.8,2131.7
885.484,2143.5
888.166,2142.5
890.848,2137.1
893.529,2137.0
896.209,2145.85
898.888,2145.5
901.566,2148.35
904.244,2138.9
906.921,2148.25
909.596,2149.15
912.271,2144.75
914.945,2135.05
917.619,2130.85
920.291,2125.45
922.963,2115.45
925.633,2124.4
928.303,2120.65
930.972,2121.6
933.64,2119.6
936.308,2123.05
938.974,2126.55
941.64,2122.15
944.304,2130.45
946.968,2124.35
949.631,2133.0
952.294,2130.5
954.955,2124.85
957.615,2128.0
960.275,2136.8
962.934,2149.25
965.592,2150.3
968.249,2148.5
970.905,2156.0
973.561,2168.45
976.215,2174.95
978.869,2186.7
981.522,2212.7
984.174,2252.45
986.826,2317.3
989.476,2429.85
992.126,2631.1
994.774,2926.1
997.422,3356.25
1000.07,3801.05
1002.72,3856.35
1005.36,3416.1
1008.01,2898.65
1010.65,2499.95
1013.29,2310.8
1015.93,2250.55
1018.58,2247.1
1021.22,2296.35
1023.86,2371.0
1026.49,2488.25
1029.13,2597.2
1031.77,2626.4
1034.4,2599.85
1037.04,2483.8
1039.67,2385.15
1042.31,2285.35
1044.94,2241.55
1047.57,2222.55
1050.2,2211.15
1052.83,2211.7
1055.46,2200.4
1058.09,2213.1
1060.72,2209.3
1063.35,2210.45
1065.97,2211.9
1068.6,2220.3
1071.22,2221.45
1073.85,2213.5
1076.47,2226.5
1079.09,2225.55
1081.71,2234.35
1084.33,2218.95
1086.95,2216.9
1089.57,2222.45
1092.19,2226.65
1094.81,2225.05
1097.42,2220.6
1100.04,2207.7
1102.65,2216.35
1105.27,2204.95
1107.88,2199.6
1110.49,2181.8
1113.1,2177.9
1115.71,2177.2
1118.32,2181.2
1120.93,2174.4
1123.54,2164.45
1126.15,2155.8
1128.75,2162.95
1131.36,2167.7
1133.97,2174.95
1136.57,2172.6
1139.17,2189.0
1141.77,2202.3
1144.38,2223.4
1146.98,2256.95
1149.58,2290.45
1152.18,2327.5
1154.77,2357.55
1157.37,2353.4
1159.97,2331.55
1162.56,2302.45
1165.16,2281.8
1167.75,2283.15
1170.35,2289.3
1172.94,2303.0
1175.53,2345.65
1178.12,2390.55
1180.71,2448.85
1183.3,2472.35
1185.89,2479.7
1188.48,2473.65
1191.06,2486.8
1193.65,2494.65
1196.23,2513.8
1198.82,2515.6
1201.4,2508.15
1203.99,2473.35
1206.57,2458.2
1209.15,2400.1
1211.73,2357.05
1214.31,2314.3
1216.89,2308.9
1219.46,2284.55
1222.04,2290.05
1224.62,2265.6
1227.19,2260.0
1229.77,2245.0
1232.34,2239.5
1234.92,2245.0
1237.49,2245.1
1240.06,2255.6
1242.63,2240.25
1245.2,2242.2
1247.77,2245.7
1250.34,2242.0
1252.9,2249.9
1255.47,2249.35
1258.04,2247.65
1260.6,2239.95
1263.17,2243.25
1265.73,2255.35
1268.29,2248.3
1270.85,2235.2
1273.41,2247.45
1275.97,2243.5
1278.53,2240.15
1281.09,2252.35
1283.65,2259.35
1286.21,2282.25
1288.76,2279.2
1291.32,2269.1
1293.87,2281.95
1296.43,2291.1
1298.98,2300.5
1301.53,2297.7
1304.08,2288.45
1306.63,2308.45
1309.18,2310.25
1311.73,2329.5
1314.28,2335.7
1316.83,2342.25
1319.38,2340.2
1321.92,2341.6
1324.47,2338.55
1327.01,2358.95
1329.55,2360.5
1332.1,2356.65
1334.64,2337.15
1337.18,2341.75
1339.72,2336.05
1342.26,2342.9
1344.8,2331.8
1347.34,2310.6
1349.87,2297.4
1352.41,2298.95
1354.95,2308.4
1357.48,2305.7
1360.01,2296.65
1362.55,2288.95
1365.08,2316.4
1367.61,2328.55
1370.14,2306.85
1372.67,2317.6
1375.2,2301.4
1377.73,2289.65
1380.26,2278.8
1382.78,2281.4
1385.31,2275.2
1387.84,2273.0
1390.36,2265.25
1392.88,2263.35
1395.41,2267.1
1397.93,2266.6
1400.45,2274.0
1402.97,2282.55
1405.49,2291.4
1408.01,2281.9
1410.53,2276.1
1413.05,2265.6
1415.56,2261.3
1418.08,2265.5
1420.59,2285.55
1423.11,2280.95
1425.62,2266.95
1428.14,2286.05
1430.65,2319.3
1433.16,2321.7
1435.67,2332.6
1438.18,2333.95
1440.69,2347.9
1443.2,2372.6
1445.7,2404.7
1448.21,2405.45
1450.72,2411.95
1453.22,2388.95
1455.72,2374.0
1458.23,2347.65
1460.73,2332.45
1463.23,2299.9
1465.73,2286.05
1468.23,2280.55
1470.73,2275.8
1473.23,2280.9
1475.73,2290.65
1478.23,2288.95
1480.72,2287.5
1483.22,2279.7
1485.72,2276.75
1488.21,2287.7
1490.7,2296.25
1493.2,2293.8
1495.69,2281.15
1498.18,2284.2
1500.67,2293.4
1503.16,2275.2
1505.65,2264.15
1508.14,2273.7
1510.62,2279.45
1513.11,2283.35
1515.59,2285.7
1518.08,2274.75
1520.56,2286.9
1523.05,2295.6
1525.53,2285.85
1528.01,2288.55
1530.49,2278.15
1532.97,2276.65
1535.45,2285.85
1537.93,2275.1
1540.41,2280.4
1542.89,2291.7
1545.36,2293.95
1547.84,2294.65
1550.31,2285.95
1552.79,2292.9
1555.26,2281.45
1557.73,2285.15
1560.21,2276.4
1562.68,2293.9
