cm-1,Intensity
-123.878,1853.35
-120.866,1854.55
-117.855,1853.75
-114.845,1854.0
-111.836,1854.05
-108.828,1852.8
-105.821,1852.65
-102.815,1853.85
-99.8104,1853.65
-96.8065,1854.05
-93.8036,1852.95
-90.8016,1854.05
-87.8007,1854.4
-84.8008,1853.55
-81.8019,1852.2
-78.8039,1853.55
-75.807,1854.4
-72.8111,1852.5
-69.8161,1852.65
-66.8222,1853.05
-63.8293,1852.25
-60.8373,1853.1
-57.8464,1853.2
-54.8564,1854.25
-51.8675,1854.1
-48.8795,1854.5
-45.8926,1854.05
-42.9066,1853.15
-39.9216,1853.5
-36.9377,1854.9
-33.9547,1854.15
-30.9727,1856.05
-27.9917,1856.5
-25.0117,1858.55
-22.0326,1859.1
-19.0546,1862.25
-16.0776,1880.9
-13.1015,1970.05
-10.1265,2285.7
-7.1524,2641.45
-4.17932,3079.7
-1.20723,3233.9
1.76388,2999.8
4.734,2393.4
7.70313,1959.9
10.6713,1863.9
13.6384,1855.8
16.6046,1855.0
19.5698,1855.4
22.534,1854.5
25.4972,1855.65
28.4595,1854.6
31.4207,1856.05
34.381,1854.45
37.3403,1854.75
40.2986,1855.05
43.256,1855.15
46.2123,1861.0
49.1677,1872.85
52.1221,1910.4
55.0755,1980.4
58.0279,2071.35
60.9794,2162.55
63.9299,2222.7
66.8794,2274.35
69.8279,2304.35
72.7754,2315.15
75.722,2307.25
78.6676,2297.95
81.6122,2307.0
84.5559,2301.35
87.4985,2288.4
90.4402,2300.85
93.381,2303.1
96.3207,2293.6
99.2595,2316.1
102.197,2313.7
105.134,2307.9
108.07,2308.7
111.005,2336.0
113.939,2326.7
116.872,2323.4
119.804,2315.05
122.735,2299.0
125.665,2310.4
128.594,2297.25
131.522,2289.25
134.449,2272.3
137.375,2278.85
140.301,2294.25
143.225,2290.15
146.148,2287.4
149.07,2294.7
151.992,2290.25
154.912,2301.85
157.832,2307.2
160.75,2307.3
163.668,2280.8
166.584,2276.15
169.5,2278.1
172.414,2278.95
175.328,2291.85
178.241,2289.5
181.153,2296.9
184.063,2299.15
186.973,2303.85
189.882,2309.0
192.79,2310.75
195.697,2304.75
198.603,2300.65
201.508,2306.65
204.412,2295.15
207.315,2300.3
210.217,2304.75
213.119,2296.1
216.019,2298.1
218.918,2302.6
221.816,2298.55
224.714,2298.15
227.61,2310.35
230.506,2285.75
233.4,2304.9
236.294,2312.6
239.187,2311.55
242.078,2310.0
244.969,2321.1
247.859,2318.8
250.748,2316.85
253.636,2318.8
256.523,2295.2
259.409,2294.9
262.294,2291.65
265.178,2299.4
268.061,2290.95
270.943,2291.7
273.824,2294.55
276.705,2317.55
279.584,2315.7
282.463,2328.15
285.34,2309.15
288.217,2324.0
291.092,2341.7
293.967,2332.9
296.841,2331.9
299.713,2344.0
302.585,2347.95
305.456,2357.4
308.326,2347.1
311.195,2350.6
314.063,2357.5
316.93,2364.65
319.797,2360.5
322.662,2366.9
325.526,2367.05
328.389,2365.05
331.252,2366.8
334.113,2347.0
336.974,2360.05
339.834,2362.2
342.692,2365.95
345.55,2361.25
348.407,2377.85
351.263,2369.4
354.118,2372.55
356.972,2393.05
359.825,2381.85
362.677,2383.9
365.529,2388.3
368.379,2397.5
371.228,2396.0
374.077,2419.95
376.924,2425.0
379.771,2432.05
382.616,2425.5
385.461,2418.9
388.305,2407.6
391.148,2408.35
393.99,2423.4
396.831,2431.2
399.671,2437.65
402.51,2436.75
405.348,2436.1
408.186,2438.5
411.022,2440.85
413.858,2426.95
416.692,2432.2
419.526,2404.05
422.359,2390.9
425.19,2394.6
428.021,2402.55
430.851,2402.3
433.68,2395.5
436.508,2422.15
439.335,2415.95
442.162,2418.05
444.987,2417.15
447.811,2414.4
450.635,2406.4
453.458,2408.15
456.279,2420.2
459.1,2409.5
461.92,2394.75
464.739,2395.8
467.557,2398.6
470.374,2402.75
473.19,2407.35
476.005,2411.0
478.82,2411.3
481.633,2411.05
484.445,2402.3
487.257,2399.95
490.068,2404.8
492.878,2426.35
495.686,2430.55
498.494,2425.05
501.301,2438.95
504.107,2442.8
506.913,2442.0
509.717,2438.9
512.52,2436.95
515.323,2443.55
518.124,2455.75
520.925,2422.6
523.725,2410.3
526.524,2422.05
529.322,2420.8
532.119,2432.25
534.915,2433.05
537.71,2416.05
540.504,2420.45
543.298,2431.3
546.09,2433.85
548.882,2422.35
551.673,2425.1
554.462,2436.15
557.251,2440.6
560.039,2444.25
562.826,2430.6
565.613,2444.2
568.398,2435.8
571.182,2435.25
573.966,2436.75
576.748,2453.25
579.53,2451.5
582.311,2445.85
585.091,2433.45
587.87,2425.2
590.648,2440.3
593.425,2425.85
596.201,2427.45
598.977,2438.35
601.751,2444.3
604.525,2449.85
607.298,2453.75
610.069,2443.85
612.84,2430.3
615.61,2438.05
618.38,2447.4
621.148,2444.45
623.915,2445.5
626.682,2464.2
629.447,2460.4
632.212,2446.15
634.976,2459.2
637.739,2468.8
640.501,2465.45
643.262,2451.65
646.022,2464.9
648.781,2468.95
651.54,2471.0
654.297,2455.25
657.054,2478.2
659.81,2495.0
662.565,2502.4
665.319,2481.2
668.072,2475.35
670.824,2482.75
673.575,2494.0
676.326,2492.65
679.075,2495.8
681.824,2490.05
684.572,2473.65
687.319,2469.75
690.065,2467.75
692.81,2484.25
695.554,2472.8
698.298,2471.3
701.04,2456.3
703.782,2475.0
706.522,2492.25
709.262,2497.1
712.001,2480.2
714.739,2492.6
717.477,2483.15
720.213,2477.8
722.948,2479.25
725.683,2470.75
728.417,2484.9
731.15,2499.9
733.882,2497.15
736.613,2495.9
739.343,2517.35
742.072,2499.2
744.801,2504.7
747.528,2509.15
750.255,2493.25
752.981,2491.35
755.706,2500.05
758.43,2485.35
761.153,2508.65
763.875,2501.5
766.597,2517.15
769.317,2512.05
772.037,2504.45
774.756,2499.1
777.474,2487.25
780.191,2491.8
782.907,2496.05
785.623,2504.6
788.337,2498.55
791.051,2494.75
793.764,2510.85
796.475,2503.05
799.186,2489.8
801.897,2489.65
804.606,2500.25
807.314,2490.5
810.022,2504.05
812.729,2495.0
815.434,2498.25
818.139,2507.65
820.844,2497.25
823.547,2498.65
826.249,2478.7
828.951,2494.75
831.651,2505.15
834.351,2516.15
837.05,2536.9
839.748,2519.05
842.445,2502.35
845.142,2505.7
847.837,2511.1
850.532,2512.55
853.225,2520.7
855.918,2556.75
858.61,2555.4
861.302,2572.4
863.992,2616.6
866.681,2664.0
869.37,2671.9
872.058,2680.85
874.745,2681.65
877.431,2672.55
880.116,2656.85
882.8,2611.35
885.484,2578.65
