cm-1,Intensity
-123.878,1855.1
-120.866,1853.6
-117.855,1854.95
-114.845,1854.35
-111.836,1854.7
-108.828,1854.0
-105.821,1855.05
-102.815,1855.1
-99.8104,1855.8
-96.8065,1854.8
-93.8036,1855.95
-90.8016,1853.55
-87.8007,1854.55
-84.8008,1854.3
-81.8019,1854.15
-78.8039,1856.1
-75.807,1857.5
-72.8111,1854.4
-69.8161,1855.7
-66.8222,1855.25
-63.8293,1854.35
-60.8373,1854.3
-57.8464,1853.6
-54.8564,1856.3
-51.8675,1855.5
-48.8795,1857.35
-45.8926,1856.55
-42.9066,1856.2
-39.9216,1855.9
-36.9377,1856.35
-33.9547,1856.85
-30.9727,1857.85
-27.9917,1856.9
-25.0117,1859.7
-22.0326,1860.3
-19.0546,1863.05
-16.0776,1876.0
-13.1015,1935.95
-10.1265,2151.0
-7.1524,2574.25
-4.17932,3024.3
-1.20723,3139.8
1.76388,2825.6
4.734,2277.65
7.70313,1934.75
10.6713,1865.9
13.6384,1860.95
16.6046,1859.3
19.5698,1859.65
22.534,1857.85
25.4972,1858.2
28.4595,1860.75
31.4207,1863.25
34.381,1864.65
37.3403,1867.6
40.2986,1871.8
43.256,1885.55
46.2123,1928.5
49.1677,2058.95
52.1221,2416.8
55.0755,3103.65
58.0279,4061.9
60.9794,5073.9
63.9299,5811.8
66.8794,6218.1
69.8279,6486.7
72.7754,6580.75
75.722,6518.3
78.6676,6427.85
81.6122,6324.05
84.5559,6294.7
87.4985,6375.85
90.4402,6365.7
93.381,6401.85
96.3207,6242.15
99.2595,6163.35
102.197,6115.35
105.134,6102.9
108.07,6038.7
111.005,6006.1
113.939,6019.75
116.872,6027.05
119.804,5962.95
122.735,5873.1
125.665,5791.7
128.594,5721.35
131.522,5626.4
134.449,5645.3
137.375,5712.95
140.301,5709.0
143.225,5694.35
146.148,5668.45
149.07,5613.55
151.992,5623.6
154.912,5588.7
157.832,5604.4
160.75,5618.95
163.668,5591.25
166.584,5610.75
169.5,5627.1
172.414,5632.25
175.328,5641.1
178.241,5707.05
181.153,5730.95
184.063,5786.35
186.973,5762.1
189.882,5741.9
192.79,5762.45
195.697,5770.35
198.603,5768.8
201.508,5832.05
204.412,5792.15
207.315,5821.65
210.217,5747.1
213.119,5776.8
216.019,5875.55
218.918,5888.95
221.816,5888.55
224.714,5870.1
227.61,5830.6
230.506,5800.95
233.4,5820.7
236.294,5780.0
239.187,5888.25
242.078,5905.5
244.969,5880.55
247.859,5890.1
250.748,5800.7
253.636,5837.15
256.523,5888.75
259.409,5878.25
262.294,5852.15
265.178,5851.25
268.061,5885.55
270.943,5982.1
273.824,6010.2
276.705,5981.6
279.584,6017.4
282.463,5934.15
285.34,5992.65
288.217,5996.65
291.092,6013.9
293.967,6030.0
296.841,5997.75
299.713,5968.7
302.585,6089.15
305.456,6139.4
308.326,6057.25
311.195,6039.7
314.063,6124.4
316.93,6145.1
319.797,6135.5
322.662,6129.75
325.526,6184.05
328.389,6143.25
331.252,6102.0
334.113,6103.6
336.974,6139.45
339.834,6131.3
342.692,6199.7
345.55,6188.35
348.407,6212.4
351.263,6211.75
354.118,6233.7
356.972,6228.1
359.825,6311.05
362.677,6360.9
365.529,6272.55
368.379,6254.75
371.228,6280.2
374.077,6347.75
376.924,6375.85
379.771,6395.8
382.616,6353.05
385.461,6310.95
388.305,6361.2
391.148,6402.85
393.99,6458.35
396.831,6462.7
399.671,6375.45
402.51,6398.75
405.348,6434.9
408.186,6472.75
411.022,6424.35
413.858,6420.2
416.692,6418.7
419.526,6485.4
422.359,6572.75
425.19,6530.0
428.021,6562.2
430.851,6545.05
433.68,6518.65
436.508,6494.35
439.335,6501.6
442.162,6503.3
444.987,6567.3
447.811,6541.75
450.635,6516.05
453.458,6511.5
456.279,6563.5
459.1,6666.85
461.92,6676.85
464.739,6710.35
467.557,6695.05
470.374,6716.0
473.19,6663.0
476.005,6645.9
478.82,6695.15
481.633,6768.9
484.445,6783.4
487.257,6742.0
490.068,6744.2
492.878,6779.9
495.686,6740.5
498.494,6800.3
501.301,6853.2
504.107,6852.95
506.913,6819.55
509.717,6799.6
512.52,6850.1
515.323,6780.8
518.124,6771.35
520.925,6866.4
523.725,6908.2
526.524,6863.8
529.322,6844.5
532.119,6913.7
534.915,7015.85
537.71,6994.55
540.504,6898.45
543.298,6981.95
546.09,6966.25
548.882,7032.95
551.673,7076.95
554.462,7065.9
557.251,7118.4
560.039,7132.65
562.826,7079.05
565.613,7023.6
568.398,7107.3
571.182,7123.85
573.966,7082.9
576.748,7075.15
579.53,7120.6
582.311,7169.05
585.091,7116.5
587.87,7128.25
590.648,7082.05
593.425,7051.85
596.201,7080.0
598.977,7134.5
601.751,7216.4
604.525,7177.0
607.298,7131.55
610.069,7096.55
612.84,7158.35
615.61,7213.1
618.38,7256.15
621.148,7279.75
623.915,7318.3
626.682,7327.5
629.447,7327.55
632.212,7351.25
634.976,7289.55
637.739,7268.35
640.501,7301.4
643.262,7306.8
646.022,7311.2
648.781,7336.05
651.54,7468.9
654.297,7474.75
657.054,7495.0
659.81,7444.75
662.565,7443.45
665.319,7532.25
668.072,7539.85
670.824,7379.5
673.575,7397.75
676.326,7473.2
679.075,7427.25
681.824,7458.15
684.572,7436.6
687.319,7519.65
690.065,7549.2
692.81,7546.15
695.554,7430.8
698.298,7357.55
701.04,7482.65
703.782,7497.35
706.522,7478.8
709.262,7513.3
712.001,7500.15
714.739,7443.9
717.477,7493.7
720.213,7571.5
722.948,7584.75
725.683,7615.4
728.417,7588.45
731.15,7669.0
733.882,7651.35
736.613,7596.15
739.343,7620.4
742.072,7672.15
744.801,7807.35
747.528,7870.5
750.255,7833.95
752.981,7707.05
755.706,7668.2
758.43,7711.25
761.153,7851.55
763.875,7849.7
766.597,7838.8
769.317,7873.65
772.037,7826.85
774.756,7815.35
777.474,7790.9
780.191,7845.35
782.907,7738.3
785.623,7638.2
788.337,7684.85
791.051,7816.45
793.764,7912.2
796.475,7938.75
799.186,7967.7
801.897,7927.75
804.606,7867.0
807.314,7867.95
810.022,7904.55
812.729,7895.2
815.434,7834.2
818.139,7780.35
820.844,7773.95
