cm-1,Intensity
109.24,4619.5
113.61,4591.55
117.976,4566.95
122.339,4518.7
126.699,4486.1
131.056,4466.5
135.41,4461.15
139.761,4450.6
144.108,4440.25
148.453,4435.05
152.795,4428.75
157.133,4428.9
161.468,4439.05
165.8,4458.45
170.13,4467.75
174.456,4458.75
178.779,4465.05
183.099,4468.35
187.416,4443.7
191.729,4412.85
196.04,4407.85
200.348,4408.05
204.653,4409.4
208.954,4407.55
213.253,4386.45
217.548,4390.5
221.841,4391.0
226.13,4377.45
230.417,4381.75
234.7,4392.7
238.98,4396.85
243.258,4386.5
247.532,4381.8
251.803,4385.4
256.072,4369.0
260.337,4374.95
264.599,4384.1
268.859,4364.95
273.115,4351.3
277.368,4349.65
281.618,4351.65
285.866,4361.3
290.11,4349.9
294.351,4338.35
298.59,4332.1
302.825,4336.65
307.057,4319.75
311.287,4347.6
315.513,4357.6
319.737,4354.15
323.957,4346.6
328.175,4335.45
332.389,4325.05
336.601,4327.05
340.809,4340.85
345.015,4314.9
349.218,4300.35
353.418,4312.9
357.615,4301.6
361.808,4295.9
365.999,4298.0
370.188,4303.35
374.373,4302.75
378.555,4300.65
382.734,4299.65
386.911,4325.35
391.084,4356.75
395.255,4388.45
399.422,4387.65
403.587,4371.25
407.749,4338.45
411.908,4318.85
416.064,4278.95
420.217,4271.1
424.367,4272.5
428.514,4286.7
432.659,4285.1
436.8,4296.85
440.939,4284.35
445.075,4276.25
449.208,4265.95
453.338,4285.35
457.465,4282.35
461.589,4264.8
465.711,4252.1
469.829,4241.0
473.945,4240.25
478.058,4229.4
482.168,4222.75
486.275,4219.55
490.379,4209.7
494.481,4206.85
498.579,4219.2
502.675,4217.0
506.768,4206.85
510.858,4210.95
514.946,4204.7
519.03,4217.8
523.112,4224.7
527.191,4226.95
531.267,4216.75
535.34,4210.1
539.41,4194.2
543.478,4188.3
547.542,4190.15
551.604,4189.55
555.664,4188.95
559.72,4177.7
563.773,4177.15
567.824,4165.65
571.872,4166.1
575.917,4167.55
579.96,4172.05
583.999,4163.55
588.036,4157.45
592.07,4152.85
596.102,4151.85
600.13,4152.45
604.156,4164.8
608.179,4163.0
612.199,4160.45
616.216,4158.25
620.231,4158.65
624.243,4153.7
628.252,4148.2
632.259,4141.75
636.262,4141.1
640.263,4136.5
644.261,4136.25
648.257,4127.6
652.25,4123.85
656.24,4131.2
660.227,4132.25
664.211,4123.25
668.193,4118.7
672.172,4110.75
676.149,4123.1
680.122,4127.05
684.093,4126.5
688.062,4125.85
692.027,4109.75
695.99,4104.95
699.95,4096.85
703.907,4105.2
707.862,4105.35
711.814,4104.85
715.763,4104.4
719.71,4102.7
723.654,4105.05
727.595,4103.55
731.534,4100.5
735.47,4105.3
739.403,4107.0
743.334,4101.1
747.261,4097.25
751.187,4088.6
755.109,4089.15
759.029,4096.3
762.946,4092.4
766.861,4098.85
770.773,4103.15
774.682,4090.25
778.589,4099.3
782.493,4098.85
786.394,4108.05
790.293,4111.0
794.189,4127.75
798.082,4171.55
801.973,4202.0
805.861,4221.6
809.746,4209.65
813.629,4165.85
817.509,4142.2
821.387,4121.7
825.262,4130.25
829.134,4150.95
833.004,4170.7
836.871,4190.6
840.736,4197.15
844.598,4170.05
848.457,4134.2
852.314,4111.4
856.168,4092.85
860.019,4084.0
863.868,4091.5
867.715,4087.75
871.558,4085.3
875.4,4080.55
879.238,4077.8
883.074,4070.55
886.908,4070.6
890.738,4079.7
894.567,4080.85
898.392,4079.7
902.216,4067.95
906.036,4065.8
909.854,4068.05
913.669,4067.8
917.482,4076.75
921.293,4071.35
925.1,4061.4
928.906,4061.15
932.708,4072.6
936.508,4073.95
940.306,4079.85
944.101,4072.5
947.894,4064.95
951.684,4066.65
955.471,4065.4
959.256,4076.0
963.038,4090.3
966.818,4101.4
970.595,4094.55
974.37,4085.65
978.142,4089.0
981.912,4076.7
985.679,4065.4
989.444,4078.1
993.206,4102.3
996.966,4101.65
1000.72,4091.3
1004.48,4076.15
1008.23,4066.55
1011.98,4055.45
1015.73,4063.05
1019.47,4060.4
1023.21,4061.35
1026.95,4067.0
1030.69,4074.3
1034.43,4075.25
1038.16,4080.1
1041.89,4067.6
1045.61,4060.25
1049.34,4060.7
1053.06,4048.55
1056.78,4048.5
1060.5,4046.1
1064.21,4046.9
1067.93,4038.0
1071.64,4042.3
1075.34,4037.55
1079.05,4042.25
1082.75,4038.85
1086.45,4040.45
1090.15,4046.7
1093.85,4045.95
1097.54,4041.8
1101.23,4043.85
1104.92,4033.35
1108.6,4026.45
1112.29,4037.25
1115.97,4037.55
1119.64,4030.5
1123.32,4033.15
1126.99,4033.4
1130.67,4043.0
1134.33,4058.55
1138.0,4069.4
1141.66,4080.9
1145.33,4087.25
1148.98,4090.1
1152.64,4092.3
1156.29,4088.15
1159.95,4084.0
1163.6,4082.15
1167.24,4070.7
1170.89,4056.65
1174.53,4039.3
1178.17,4038.55
1181.81,4024.55
1185.44,4024.1
1189.07,4024.05
1192.7,4019.45
1196.33,4023.45
1199.96,4025.45
1203.58,4026.15
1207.2,4035.1
1210.82,4043.7
1214.44,4043.7
1218.05,4039.3
1221.66,4026.65
1225.27,4019.85
1228.88,4022.35
1232.48,4020.7
1236.08,4020.9
1239.68,4018.65
1243.28,4016.9
1246.87,4013.4
1250.46,4013.8
1254.05,4017.25
1257.64,4012.25
1261.23,4022.55
1264.81,4019.9
1268.39,4008.5
1271.97,4000.0
1275.55,4006.75
1279.12,4015.4
1282.69,4017.8
1286.26,4018.85
1289.83,4020.65
1293.39,4027.95
1296.95,4023.5
1300.51,4031.95
1304.07,4021.5
1307.62,4024.6
1311.18,4027.25
1314.73,4040.85
1318.28,4055.65
1321.82,4061.6
1325.37,4064.5
1328.91,4063.25
1332.45,4047.2
1335.98,4034.65
1339.52,4022.4
1343.05,4023.0
1346.58,4017.4
1350.11,4013.55
1353.63,4017.15
1357.15,4014.4
1360.67,4016.35
1364.19,4016.25
1367.71,4003.75
1371.22,3999.5
1374.73,3994.6
1378.24,3983.95
1381.75,3975.35
1385.26,3972.15
1388.76,3978.15
1392.26,3975.65
1395.76,3969.45
1399.25,3965.75
1402.74,3973.8
1406.24,3970.1
1409.72,3975.65
1413.21,3975.65
1416.7,3977.2
1420.18,3984.5
1423.66,3991.05
1427.14,3994.15
1430.61,4003.45
1434.08,4014.8
1437.56,4018.1
1441.02,4027.4
1444.49,4048.5
1447.96,4057.8
1451.42,4064.55
1454.88,4061.3
1458.33,4045.5
1461.79,4026.75
1465.24,4015.0
1468.69,3996.75
1472.14,3987.0
1475.59,3972.0
1479.03,3962.85
1482.48,3954.95
1485.92,3948.65
1489.35,3948.6
1492.79,3940.6
1496.22,3938.25
1499.65,3939.4
1503.08,3945.95
1506.51,3947.05
1509.93,3945.5
1513.36,3939.65
1516.78,3944.95
1520.19,3939.05
1523.61,3938.95
1527.02,3937.5
1530.44,3930.5
1533.84,3929.15
1537.25,3932.05
1540.66,3933.1
1544.06,3928.95
1547.46,3931.7
1550.86,3925.05
1554.25,3930.55
1557.65,3928.0
1561.04,3919.8
1564.43,3919.95
1567.82,3918.2
1571.2,3913.25
1574.59,3912.5
1577.97,3920.85
1581.35,3911.55
1584.72,3917.6
1588.1,3918.85
1591.47,3916.5
1594.84,3916.5
1598.21,3916.6
1601.58,3915.2
1604.94,3911.65
1608.3,3907.95
1611.66,3908.2
1615.02,3905.2
1618.37,3910.5
1621.73,3905.7
1625.08,3904.8
1628.43,3901.25
1631.77,3902.3
1635.12,3894.7
1638.46,3897.3
1641.8,3893.3
1645.14,3890.95
1648.48,3893.6
1651.81,3893.4
1655.14,3900.05
1658.47,3899.45
1661.8,3900.75
1665.13,3895.1
1668.45,3894.75
1671.77,3888.15
1675.09,3887.5
1678.41,3889.7
1681.73,3888.15
1685.04,3882.85
1688.35,3891.45
1691.66,3886.75
1694.97,3890.1
1698.27,3887.75
1701.57,3883.5
1704.88,3880.45
1708.17,3880.65
1711.47,3876.8
1714.77,3872.85
1718.06,3875.45
1721.35,3871.95
1724.64,3880.5
1727.92,3873.8
1731.21,3869.85
1734.49,3875.95
1737.77,3874.75
1741.05,3870.1
1744.32,3867.25
1747.6,3865.65
1750.87,3863.9
1754.14,3862.1
1757.41,3869.25
1760.67,3867.4
1763.94,3862.35
1767.2,3863.75
1770.46,3862.85
1773.72,3863.1
1776.97,3861.8
1780.23,3860.25
1783.48,3859.95
1786.73,3857.5
1789.97,3857.05
1793.22,3855.25
1796.46,3850.9
1799.7,3853.45
1802.94,3854.6
1806.18,3852.3
1809.42,3850.55
1812.65,3850.05
1815.88,3847.45
1819.11,3848.85
1822.34,3848.1
1825.56,3848.05
1828.78,3847.35
1832.01,3846.45
1835.23,3845.25
1838.44,3846.65
1841.66,3841.55
1844.87,3844.55
1848.08,3847.35
1851.29,3844.65
1854.5,3839.75
1857.7,3846.55
1860.91,3842.1
1864.11,3839.85
1867.31,3836.0
1870.5,3837.05
1873.7,3837.15
1876.89,3834.65
1880.08,3834.5
1883.27,3835.5
1886.46,3838.55
1889.65,3836.95
1892.83,3831.95
1896.01,3830.65
1899.19,3831.35
1902.37,3831.4
1905.54,3831.2
1908.72,3827.35
1911.89,3822.8
1915.06,3828.85
1918.23,3826.05
1921.39,3824.35
1924.56,3826.1
1927.72,3829.5
1930.88,3828.05
1934.04,3824.6
1937.19,3822.15
1940.35,3822.4
1943.5,3824.65
1946.65,3823.2
1949.8,3818.4
1952.94,3815.95
1956.09,3819.8
1959.23,3819.7
1962.37,3817.25
1965.51,3814.75
1968.64,3815.9
1971.78,3812.2
1974.91,3816.5
1978.04,3812.4
1981.17,3811.55
1984.3,3813.0
1987.42,3809.6
1990.55,3809.4
1993.67,3808.45
1996.79,3808.7
1999.9,3807.75
2003.02,3805.8
2006.13,3804.2
2009.25,3803.55
2012.36,3800.95
2015.46,3802.7
2018.57,3802.5
2021.67,3806.15
2024.78,3803.1
2027.88,3801.8
2030.97,3801.6
2034.07,3803.2
2037.16,3801.6
2040.26,3799.35
2043.35,3798.15
2046.44,3801.35
2049.52,3800.4
2052.61,3796.6
2055.69,3794.9
2058.77,3795.55
2061.85,3799.2
2064.93,3796.65
2068.01,3793.1
2071.08,3795.55
2074.15,3792.45
2077.22,3794.8
2080.29,3797.25
2083.36,3794.85
2086.42,3792.65
2089.48,3793.85
2092.54,3794.15
2095.6,3792.15
2098.66,3789.5
2101.72,3789.15
2104.77,3786.05
2107.82,3787.3
2110.87,3786.65
2113.92,3787.2
2116.96,3787.15
2120.01,3787.85
2123.05,3786.75
2126.09,3786.1
2129.13,3785.35
2132.16,3784.55
2135.2,3780.55
2138.23,3782.5
2141.26,3784.45
2144.29,3782.8
2147.32,3786.05
2150.35,3780.85
2153.37,3781.75
2156.39,3783.3
2159.41,3781.85
2162.43,3783.3
2165.45,3780.1
2168.46,3780.15
2171.47,3782.8
2174.48,3782.4
2177.49,3780.15
2180.5,3780.4
2183.51,3780.1
2186.51,3778.05
2189.51,3777.85
2192.51,3776.8
2195.51,3775.8
2198.51,3778.6
2201.5,3779.3
2204.49,3777.3
2207.49,3777.1
2210.47,3775.05
2213.46,3775.75
2216.45,3774.95
2219.43,3775.45
2222.41,3775.65
2225.39,3774.35
2228.37,3771.55
2231.35,3775.6
2234.32,3772.2
2237.3,3770.7
2240.27,3774.55
2243.24,3772.25
2246.21,3770.8
2249.17,3770.4
2252.14,3771.7
2255.1,3769.95
2258.06,3771.15
2261.02,3770.2
2263.97,3769.75
2266.93,3770.25
2269.88,3771.2
