cm-1,Intensity
-123.878,1861.25
-120.866,1861.0
-117.855,1860.45
-114.845,1860.6
-111.836,1860.45
-108.828,1861.85
-105.821,1862.1
-102.815,1860.65
-99.8104,1861.6
-96.8065,1860.55
-93.8036,1860.6
-90.8016,1862.0
-87.8007,1861.05
-84.8008,1860.7
-81.8019,1862.4
-78.8039,1860.7
-75.807,1860.55
-72.8111,1860.55
-69.8161,1859.2
-66.8222,1860.75
-63.8293,1861.55
-60.8373,1861.95
-57.8464,1861.0
-54.8564,1860.0
-51.8675,1862.85
-48.8795,1862.15
-45.8926,1863.1
-42.9066,1862.5
-39.9216,1862.1
-36.9377,1865.45
-33.9547,1864.95
-30.9727,1862.75
-27.9917,1865.05
-25.0117,1865.7
-22.0326,1866.25
-19.0546,1874.7
-16.0776,1891.2
-13.1015,1967.7
-10.1265,2253.1
-7.1524,2795.3
-4.17932,3225.5
-1.20723,3533.85
1.76388,3241.6
4.734,2464.15
7.70313,1960.6
10.6713,1873.35
13.6384,1866.65
16.6046,1867.65
19.5698,1865.85
22.534,1868.2
25.4972,1866.0
28.4595,1865.8
31.4207,1867.45
34.381,1871.0
37.3403,1871.7
40.2986,1875.95
43.256,1883.25
46.2123,1915.2
49.1677,2014.7
52.1221,2263.95
55.0755,2715.75
58.0279,3391.35
60.9794,4119.15
63.9299,4689.05
66.8794,5073.45
69.8279,5273.55
72.7754,5429.65
75.722,5538.65
78.6676,5483.9
81.6122,5466.65
84.5559,5499.65
87.4985,5607.65
90.4402,5673.55
93.381,5768.45
96.3207,5843.7
99.2595,5840.1
102.197,5796.2
105.134,5903.6
108.07,5924.6
111.005,5986.1
113.939,6084.65
116.872,6094.6
119.804,6145.3
122.735,6142.1
125.665,6049.0
128.594,6002.85
131.522,6043.9
134.449,6021.55
137.375,5985.6
140.301,6019.1
143.225,6130.5
146.148,6128.85
149.07,6107.9
151.992,6177.15
154.912,6111.45
157.832,6122.2
160.75,6109.55
163.668,6204.8
166.584,6202.9
169.5,6206.25
172.414,6227.05
175.328,6237.85
178.241,6160.75
181.153,6206.7
184.063,6391.85
186.973,6414.15
189.882,6382.65
192.79,6405.65
195.697,6408.4
198.603,6471.35
201.508,6442.75
204.412,6388.1
207.315,6401.5
210.217,6499.5
213.119,6485.8
216.019,6468.6
218.918,6496.9
221.816,6433.1
224.714,6446.65
227.61,6554.05
230.506,6548.2
233.4,6524.5
236.294,6573.4
239.187,6556.45
242.078,6674.45
244.969,6674.55
247.859,6661.1
250.748,6578.0
253.636,6614.5
256.523,6633.6
259.409,6657.15
262.294,6736.8
265.178,6792.5
268.061,6741.85
270.943,6760.5
273.824,6790.15
276.705,6773.35
279.584,6742.85
282.463,6847.45
285.34,6814.05
288.217,6891.4
291.092,6963.85
293.967,7041.7
296.841,6928.45
299.713,6825.25
302.585,6877.9
305.456,6951.4
308.326,6914.0
311.195,6946.45
314.063,6966.15
316.93,6956.15
319.797,7035.4
322.662,7071.9
325.526,7108.95
328.389,7091.6
331.252,7044.15
334.113,7042.6
336.974,7113.95
339.834,7113.6
342.692,7132.5
345.55,7123.15
348.407,7145.65
351.263,7173.4
354.118,7233.2
356.972,7273.0
359.825,7305.75
362.677,7308.95
365.529,7337.6
368.379,7268.4
371.228,7324.25
374.077,7337.4
376.924,7305.25
379.771,7369.7
382.616,7433.3
385.461,7407.15
388.305,7390.9
391.148,7450.15
393.99,7482.35
396.831,7455.65
399.671,7452.6
402.51,7478.0
405.348,7496.15
408.186,7552.25
